"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"35","FR","AJDG9R","CHIKUNGUNYA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"36","FR","AJDG9R","CHIKUNGUNYA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"37","JT","Z54SJ5","DENGUE","Undetermined",0,"JT-23-17936",2023-06-13
"38","JT","Z54SJ5","DENGUE","Undetermined",0,"JT-23-17936",2023-06-13
"39","FH","QXPSNV","DENGUE","Undetermined",0,"FH-23-17937",2023-06-13
"40","FH","QXPSNV","DENGUE","Undetermined",0,"FH-23-17937",2023-06-13
"41","HS","DCMRG4","DENGUE","Undetermined",0,"HS-23-17938",2023-06-13
"42","HS","DCMRG4","DENGUE","Undetermined",0,"HS-23-17938",2023-06-13
"43","RB","M5SU74","DENGUE","Undetermined",0,"RB-23-17939",2023-06-13
"44","RB","M5SU74","DENGUE","Undetermined",0,"RB-23-17939",2023-06-13
"45","AS","DZZGHB","DENGUE","Undetermined",0,"AS-23-0613",2023-06-13
"46","AS","DZZGHB","DENGUE","Undetermined",0,"AS-23-0613",2023-06-13
"47","TC","VVBJJJ","DENGUE","Undetermined",0,"TC-23-0613",2023-06-13
"48","TC","VVBJJJ","DENGUE","Undetermined",0,"TC-23-0613",2023-06-13
"49","MC","T85MN8","DENGUE","Undetermined",0,"CC-23-0613",2023-06-13
"50","MC","T85MN8","DENGUE","Undetermined",0,"CC-23-0613",2023-06-13
"51","IA","VZ3SEJ","DENGUE","Undetermined",0,"IA-23-0613",2023-06-13
"52","IA","VZ3SEJ","DENGUE","Undetermined",0,"IA-23-0613",2023-06-13
"53","PT","MTR837","DENGUE","Undetermined",0,"PT-23-0613",2023-06-13
"54","PT","MTR837","DENGUE","Undetermined",0,"PT-23-0613",2023-06-13
"55","HO","RMR8QL","DENGUE","Undetermined",0,"HO-23-0613",2023-06-13
"56","HO","RMR8QL","DENGUE","Undetermined",0,"HO-23-0613",2023-06-13
"57","LB","MMJFC4","DENGUE","Undetermined",0,"LB_TX1 006132023",2023-06-13
"58","LB","MMJFC4","DENGUE","Undetermined",0,"LB_TX1 006132023",2023-06-13
"59","WF","N6USBW","DENGUE","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"60","WF","N6USBW","DENGUE","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"61","B1","EUA3PD","DENGUE","Undetermined",0,"BSR61523",2023-06-15
"62","B1","EUA3PD","DENGUE","Undetermined",0,"BSR61523",2023-06-15
"63","B2","H8YHE3","DENGUE","Undetermined",0,"SABIB15723",2023-06-15
"64","B2","H8YHE3","DENGUE","Undetermined",0,"SABIB15723",2023-06-15
"65","BC","AE2MWE","DENGUE","Undetermined",0,"BTC-2023-06-14",2023-06-14
"66","BC","AE2MWE","DENGUE","Undetermined",0,"BTC-2023-06-14",2023-06-14
"67","BW","JZM5UJ","DENGUE","Undetermined",0,"BTW-2023-06-14",2023-06-14
"68","BW","JZM5UJ","DENGUE","Undetermined",0,"BTW-2023-06-14",2023-06-14
"69","HW","HNTFCW","DENGUE","Undetermined",0,"HW-2023-06-14",2023-06-14
"70","HW","HNTFCW","DENGUE","Undetermined",0,"HW-2023-06-14",2023-06-14
"71","FR","AJDG9R","DENGUE","Undetermined",0,"Fon-2023-06-14",2023-06-14
"72","FR","AJDG9R","DENGUE","Undetermined",0,"Fon-2023-06-14",2023-06-14
"73","JT","Z54SJ5","ENTERO","Undetermined",0,"JT-23-17936",2023-06-13
"74","JT","Z54SJ5","ENTERO","Undetermined",0,"JT-23-17936",2023-06-13
"75","FH","QXPSNV","ENTERO","Undetermined",0,"FH-23-17937",2023-06-13
"76","FH","QXPSNV","ENTERO","Undetermined",0,"FH-23-17937",2023-06-13
"77","HS","DCMRG4","ENTERO","Undetermined",0,"HS-23-17938",2023-06-13
"78","HS","DCMRG4","ENTERO","Undetermined",0,"HS-23-17938",2023-06-13
"79","RB","M5SU74","ENTERO","Undetermined",0,"RB-23-17939",2023-06-13
"80","RB","M5SU74","ENTERO","Undetermined",0,"RB-23-17939",2023-06-13
"81","AS","DZZGHB","ENTERO","Undetermined",0,"AS-23-0613",2023-06-13
"82","AS","DZZGHB","ENTERO","Undetermined",0,"AS-23-0613",2023-06-13
"83","TC","VVBJJJ","ENTERO","Undetermined",0,"TC-23-0613",2023-06-13
"84","TC","VVBJJJ","ENTERO","Undetermined",0,"TC-23-0613",2023-06-13
"85","MC","T85MN8","ENTERO","Undetermined",0,"CC-23-0613",2023-06-13
"86","MC","T85MN8","ENTERO","Undetermined",0,"CC-23-0613",2023-06-13
"87","IA","VZ3SEJ","ENTERO","Undetermined",0,"IA-23-0613",2023-06-13
"88","IA","VZ3SEJ","ENTERO","Undetermined",0,"IA-23-0613",2023-06-13
"89","PT","MTR837","ENTERO","Undetermined",0,"PT-23-0613",2023-06-13
"90","PT","MTR837","ENTERO","Undetermined",0,"PT-23-0613",2023-06-13
"91","HO","RMR8QL","ENTERO","Undetermined",0,"HO-23-0613",2023-06-13
"92","HO","RMR8QL","ENTERO","Undetermined",0,"HO-23-0613",2023-06-13
"93","LB","MMJFC4","ENTERO","Undetermined",0,"LB_TX1 006132023",2023-06-13
"94","LB","MMJFC4","ENTERO","Undetermined",0,"LB_TX1 006132023",2023-06-13
"95","WF","N6USBW","ENTERO","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"96","WF","N6USBW","ENTERO","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"97","B1","EUA3PD","ENTERO","Undetermined",0,"BSR61523",2023-06-15
"98","B1","EUA3PD","ENTERO","Undetermined",0,"BSR61523",2023-06-15
"99","B2","H8YHE3","ENTERO","Undetermined",0,"SABIB15723",2023-06-15
"100","B2","H8YHE3","ENTERO","Undetermined",0,"SABIB15723",2023-06-15
"101","BC","AE2MWE","ENTERO","Undetermined",0,"BTC-2023-06-14",2023-06-14
"102","BC","AE2MWE","ENTERO","Undetermined",0,"BTC-2023-06-14",2023-06-14
"103","BW","JZM5UJ","ENTERO","Undetermined",0,"BTW-2023-06-14",2023-06-14
"104","BW","JZM5UJ","ENTERO","Undetermined",0,"BTW-2023-06-14",2023-06-14
"105","HW","HNTFCW","ENTERO","Undetermined",0,"HW-2023-06-14",2023-06-14
"106","HW","HNTFCW","ENTERO","Undetermined",0,"HW-2023-06-14",2023-06-14
"107","FR","AJDG9R","ENTERO","Undetermined",0,"Fon-2023-06-14",2023-06-14
"108","FR","AJDG9R","ENTERO","Undetermined",0,"Fon-2023-06-14",2023-06-14
"109","JT","Z54SJ5","NOROVIRUS","Undetermined",0,"JT-23-17936",2023-06-13
"110","JT","Z54SJ5","NOROVIRUS","Undetermined",0,"JT-23-17936",2023-06-13
"111","FH","QXPSNV","NOROVIRUS","29.906",2717960.926,"FH-23-17937",2023-06-13
"112","FH","QXPSNV","NOROVIRUS","29.352",3988593.576,"FH-23-17937",2023-06-13
"113","HS","DCMRG4","NOROVIRUS","30.079",2412522.859,"HS-23-17938",2023-06-13
"114","HS","DCMRG4","NOROVIRUS","30.005",2539532.174,"HS-23-17938",2023-06-13
"115","RB","M5SU74","NOROVIRUS","29.326",4061230.352,"RB-23-17939",2023-06-13
"116","RB","M5SU74","NOROVIRUS","29.557",3460972.622,"RB-23-17939",2023-06-13
"117","AS","DZZGHB","NOROVIRUS","35.223",68826.664,"AS-23-0613",2023-06-13
"118","AS","DZZGHB","NOROVIRUS","Undetermined",0,"AS-23-0613",2023-06-13
"119","TC","VVBJJJ","NOROVIRUS","36.804",23056.945,"TC-23-0613",2023-06-13
"120","TC","VVBJJJ","NOROVIRUS","36.895",21659.809,"TC-23-0613",2023-06-13
"121","MC","T85MN8","NOROVIRUS","30.636",1640793.851,"CC-23-0613",2023-06-13
"122","MC","T85MN8","NOROVIRUS","33.798",184291.146,"CC-23-0613",2023-06-13
"123","IA","VZ3SEJ","NOROVIRUS","Undetermined",0,"IA-23-0613",2023-06-13
"124","IA","VZ3SEJ","NOROVIRUS","Undetermined",0,"IA-23-0613",2023-06-13
"125","PT","MTR837","NOROVIRUS","Undetermined",0,"PT-23-0613",2023-06-13
"126","PT","MTR837","NOROVIRUS","Undetermined",0,"PT-23-0613",2023-06-13
"127","HO","RMR8QL","NOROVIRUS","Undetermined",0,"HO-23-0613",2023-06-13
"128","HO","RMR8QL","NOROVIRUS","Undetermined",0,"HO-23-0613",2023-06-13
"129","LB","MMJFC4","NOROVIRUS","Undetermined",0,"LB_TX1 006132023",2023-06-13
"130","LB","MMJFC4","NOROVIRUS","Undetermined",0,"LB_TX1 006132023",2023-06-13
"131","WF","N6USBW","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"132","WF","N6USBW","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"133","B1","EUA3PD","NOROVIRUS","28.152",9141763.792,"BSR61523",2023-06-15
"134","B1","EUA3PD","NOROVIRUS","28.156",9117774.657,"BSR61523",2023-06-15
"135","B2","H8YHE3","NOROVIRUS","Undetermined",0,"SABIB15723",2023-06-15
"136","B2","H8YHE3","NOROVIRUS","30.678",1593607.434,"SABIB15723",2023-06-15
"137","BC","AE2MWE","NOROVIRUS","33.106",297544.905,"BTC-2023-06-14",2023-06-14
"138","BC","AE2MWE","NOROVIRUS","33.404",242020.87,"BTC-2023-06-14",2023-06-14
"139","BW","JZM5UJ","NOROVIRUS","33.868",175680.553,"BTW-2023-06-14",2023-06-14
"140","BW","JZM5UJ","NOROVIRUS","35.175",71114.953,"BTW-2023-06-14",2023-06-14
"141","HW","HNTFCW","NOROVIRUS","Undetermined",0,"HW-2023-06-14",2023-06-14
"142","HW","HNTFCW","NOROVIRUS","Undetermined",0,"HW-2023-06-14",2023-06-14
"143","FR","AJDG9R","NOROVIRUS","Undetermined",0,"Fon-2023-06-14",2023-06-14
"144","FR","AJDG9R","NOROVIRUS","Undetermined",0,"Fon-2023-06-14",2023-06-14
"145","JT","Z54SJ5","RSVA","Undetermined",0,"JT-23-17936",2023-06-13
"146","JT","Z54SJ5","RSVA","Undetermined",0,"JT-23-17936",2023-06-13
"147","FH","QXPSNV","RSVA","Undetermined",0,"FH-23-17937",2023-06-13
"148","FH","QXPSNV","RSVA","Undetermined",0,"FH-23-17937",2023-06-13
"149","HS","DCMRG4","RSVA","Undetermined",0,"HS-23-17938",2023-06-13
"150","HS","DCMRG4","RSVA","Undetermined",0,"HS-23-17938",2023-06-13
"151","RB","M5SU74","RSVA","Undetermined",0,"RB-23-17939",2023-06-13
"152","RB","M5SU74","RSVA","Undetermined",0,"RB-23-17939",2023-06-13
"153","AS","DZZGHB","RSVA","Undetermined",0,"AS-23-0613",2023-06-13
"154","AS","DZZGHB","RSVA","Undetermined",0,"AS-23-0613",2023-06-13
"155","TC","VVBJJJ","RSVA","Undetermined",0,"TC-23-0613",2023-06-13
"156","TC","VVBJJJ","RSVA","Undetermined",0,"TC-23-0613",2023-06-13
"157","MC","T85MN8","RSVA","Undetermined",0,"CC-23-0613",2023-06-13
"158","MC","T85MN8","RSVA","Undetermined",0,"CC-23-0613",2023-06-13
"159","IA","VZ3SEJ","RSVA","Undetermined",0,"IA-23-0613",2023-06-13
"160","IA","VZ3SEJ","RSVA","Undetermined",0,"IA-23-0613",2023-06-13
"161","PT","MTR837","RSVA","Undetermined",0,"PT-23-0613",2023-06-13
"162","PT","MTR837","RSVA","Undetermined",0,"PT-23-0613",2023-06-13
"163","HO","RMR8QL","RSVA","Undetermined",0,"HO-23-0613",2023-06-13
"164","HO","RMR8QL","RSVA","Undetermined",0,"HO-23-0613",2023-06-13
"165","LB","MMJFC4","RSVA","Undetermined",0,"LB_TX1 006132023",2023-06-13
"166","LB","MMJFC4","RSVA","Undetermined",0,"LB_TX1 006132023",2023-06-13
"167","WF","N6USBW","RSVA","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"168","WF","N6USBW","RSVA","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"169","B1","EUA3PD","RSVA","Undetermined",0,"BSR61523",2023-06-15
"170","B1","EUA3PD","RSVA","Undetermined",0,"BSR61523",2023-06-15
"171","B2","H8YHE3","RSVA","Undetermined",0,"SABIB15723",2023-06-15
"172","B2","H8YHE3","RSVA","Undetermined",0,"SABIB15723",2023-06-15
"173","BC","AE2MWE","RSVA","Undetermined",0,"BTC-2023-06-14",2023-06-14
"174","BC","AE2MWE","RSVA","Undetermined",0,"BTC-2023-06-14",2023-06-14
"175","BW","JZM5UJ","RSVA","Undetermined",0,"BTW-2023-06-14",2023-06-14
"176","BW","JZM5UJ","RSVA","Undetermined",0,"BTW-2023-06-14",2023-06-14
"177","HW","HNTFCW","RSVA","Undetermined",0,"HW-2023-06-14",2023-06-14
"178","HW","HNTFCW","RSVA","Undetermined",0,"HW-2023-06-14",2023-06-14
"179","FR","AJDG9R","RSVA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"180","FR","AJDG9R","RSVA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"181","JT","Z54SJ5","RSVB","Undetermined",0,"JT-23-17936",2023-06-13
"182","JT","Z54SJ5","RSVB","Undetermined",0,"JT-23-17936",2023-06-13
"183","FH","QXPSNV","RSVB","Undetermined",0,"FH-23-17937",2023-06-13
"184","FH","QXPSNV","RSVB","Undetermined",0,"FH-23-17937",2023-06-13
"185","HS","DCMRG4","RSVB","Undetermined",0,"HS-23-17938",2023-06-13
"186","HS","DCMRG4","RSVB","Undetermined",0,"HS-23-17938",2023-06-13
"187","RB","M5SU74","RSVB","Undetermined",0,"RB-23-17939",2023-06-13
"188","RB","M5SU74","RSVB","Undetermined",0,"RB-23-17939",2023-06-13
"189","AS","DZZGHB","RSVB","Undetermined",0,"AS-23-0613",2023-06-13
"190","AS","DZZGHB","RSVB","Undetermined",0,"AS-23-0613",2023-06-13
"191","TC","VVBJJJ","RSVB","Undetermined",0,"TC-23-0613",2023-06-13
"192","TC","VVBJJJ","RSVB","Undetermined",0,"TC-23-0613",2023-06-13
"193","MC","T85MN8","RSVB","Undetermined",0,"CC-23-0613",2023-06-13
"194","MC","T85MN8","RSVB","Undetermined",0,"CC-23-0613",2023-06-13
"195","IA","VZ3SEJ","RSVB","Undetermined",0,"IA-23-0613",2023-06-13
"196","IA","VZ3SEJ","RSVB","Undetermined",0,"IA-23-0613",2023-06-13
"197","PT","MTR837","RSVB","Undetermined",0,"PT-23-0613",2023-06-13
"198","PT","MTR837","RSVB","Undetermined",0,"PT-23-0613",2023-06-13
"199","HO","RMR8QL","RSVB","Undetermined",0,"HO-23-0613",2023-06-13
"200","HO","RMR8QL","RSVB","Undetermined",0,"HO-23-0613",2023-06-13
"201","LB","MMJFC4","RSVB","Undetermined",0,"LB_TX1 006132023",2023-06-13
"202","LB","MMJFC4","RSVB","Undetermined",0,"LB_TX1 006132023",2023-06-13
"203","WF","N6USBW","RSVB","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"204","WF","N6USBW","RSVB","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"205","B1","EUA3PD","RSVB","Undetermined",0,"BSR61523",2023-06-15
"206","B1","EUA3PD","RSVB","Undetermined",0,"BSR61523",2023-06-15
"207","B2","H8YHE3","RSVB","Undetermined",0,"SABIB15723",2023-06-15
"208","B2","H8YHE3","RSVB","Undetermined",0,"SABIB15723",2023-06-15
"209","BC","AE2MWE","RSVB","Undetermined",0,"BTC-2023-06-14",2023-06-14
"210","BC","AE2MWE","RSVB","Undetermined",0,"BTC-2023-06-14",2023-06-14
"211","BW","JZM5UJ","RSVB","Undetermined",0,"BTW-2023-06-14",2023-06-14
"212","BW","JZM5UJ","RSVB","Undetermined",0,"BTW-2023-06-14",2023-06-14
"213","HW","HNTFCW","RSVB","Undetermined",0,"HW-2023-06-14",2023-06-14
"214","HW","HNTFCW","RSVB","Undetermined",0,"HW-2023-06-14",2023-06-14
"215","FR","AJDG9R","RSVB","Undetermined",0,"Fon-2023-06-14",2023-06-14
"216","FR","AJDG9R","RSVB","Undetermined",0,"Fon-2023-06-14",2023-06-14
"217","JT","Z54SJ5","WESTNILE","Undetermined",0,"JT-23-17936",2023-06-13
"218","JT","Z54SJ5","WESTNILE","Undetermined",0,"JT-23-17936",2023-06-13
"219","FH","QXPSNV","WESTNILE","Undetermined",0,"FH-23-17937",2023-06-13
"220","FH","QXPSNV","WESTNILE","Undetermined",0,"FH-23-17937",2023-06-13
"221","HS","DCMRG4","WESTNILE","Undetermined",0,"HS-23-17938",2023-06-13
"222","HS","DCMRG4","WESTNILE","Undetermined",0,"HS-23-17938",2023-06-13
"223","RB","M5SU74","WESTNILE","Undetermined",0,"RB-23-17939",2023-06-13
"224","RB","M5SU74","WESTNILE","Undetermined",0,"RB-23-17939",2023-06-13
"225","AS","DZZGHB","WESTNILE","Undetermined",0,"AS-23-0613",2023-06-13
"226","AS","DZZGHB","WESTNILE","Undetermined",0,"AS-23-0613",2023-06-13
"227","TC","VVBJJJ","WESTNILE","Undetermined",0,"TC-23-0613",2023-06-13
"228","TC","VVBJJJ","WESTNILE","Undetermined",0,"TC-23-0613",2023-06-13
"229","MC","T85MN8","WESTNILE","Undetermined",0,"CC-23-0613",2023-06-13
"230","MC","T85MN8","WESTNILE","Undetermined",0,"CC-23-0613",2023-06-13
"231","IA","VZ3SEJ","WESTNILE","Undetermined",0,"IA-23-0613",2023-06-13
"232","IA","VZ3SEJ","WESTNILE","Undetermined",0,"IA-23-0613",2023-06-13
"233","PT","MTR837","WESTNILE","Undetermined",0,"PT-23-0613",2023-06-13
"234","PT","MTR837","WESTNILE","Undetermined",0,"PT-23-0613",2023-06-13
"235","HO","RMR8QL","WESTNILE","Undetermined",0,"HO-23-0613",2023-06-13
"236","HO","RMR8QL","WESTNILE","Undetermined",0,"HO-23-0613",2023-06-13
"237","LB","MMJFC4","WESTNILE","Undetermined",0,"LB_TX1 006132023",2023-06-13
"238","LB","MMJFC4","WESTNILE","Undetermined",0,"LB_TX1 006132023",2023-06-13
"239","WF","N6USBW","WESTNILE","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"240","WF","N6USBW","WESTNILE","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"241","B1","EUA3PD","WESTNILE","Undetermined",0,"BSR61523",2023-06-15
"242","B1","EUA3PD","WESTNILE","Undetermined",0,"BSR61523",2023-06-15
"243","B2","H8YHE3","WESTNILE","Undetermined",0,"SABIB15723",2023-06-15
"244","B2","H8YHE3","WESTNILE","Undetermined",0,"SABIB15723",2023-06-15
"245","BC","AE2MWE","WESTNILE","Undetermined",0,"BTC-2023-06-14",2023-06-14
"246","BC","AE2MWE","WESTNILE","Undetermined",0,"BTC-2023-06-14",2023-06-14
"247","BW","JZM5UJ","WESTNILE","Undetermined",0,"BTW-2023-06-14",2023-06-14
"248","BW","JZM5UJ","WESTNILE","Undetermined",0,"BTW-2023-06-14",2023-06-14
"249","HW","HNTFCW","WESTNILE","Undetermined",0,"HW-2023-06-14",2023-06-14
"250","HW","HNTFCW","WESTNILE","Undetermined",0,"HW-2023-06-14",2023-06-14
"251","FR","AJDG9R","WESTNILE","Undetermined",0,"Fon-2023-06-14",2023-06-14
"252","FR","AJDG9R","WESTNILE","Undetermined",0,"Fon-2023-06-14",2023-06-14
"253","JT","Z54SJ5","ZIKA","Undetermined",0,"JT-23-17936",2023-06-13
"254","JT","Z54SJ5","ZIKA","Undetermined",0,"JT-23-17936",2023-06-13
"255","FH","QXPSNV","ZIKA","Undetermined",0,"FH-23-17937",2023-06-13
"256","FH","QXPSNV","ZIKA","Undetermined",0,"FH-23-17937",2023-06-13
"257","HS","DCMRG4","ZIKA","Undetermined",0,"HS-23-17938",2023-06-13
"258","HS","DCMRG4","ZIKA","Undetermined",0,"HS-23-17938",2023-06-13
"259","RB","M5SU74","ZIKA","Undetermined",0,"RB-23-17939",2023-06-13
"260","RB","M5SU74","ZIKA","Undetermined",0,"RB-23-17939",2023-06-13
"261","AS","DZZGHB","ZIKA","Undetermined",0,"AS-23-0613",2023-06-13
"262","AS","DZZGHB","ZIKA","Undetermined",0,"AS-23-0613",2023-06-13
"263","TC","VVBJJJ","ZIKA","Undetermined",0,"TC-23-0613",2023-06-13
"264","TC","VVBJJJ","ZIKA","Undetermined",0,"TC-23-0613",2023-06-13
"265","MC","T85MN8","ZIKA","Undetermined",0,"CC-23-0613",2023-06-13
"266","MC","T85MN8","ZIKA","Undetermined",0,"CC-23-0613",2023-06-13
"267","IA","VZ3SEJ","ZIKA","Undetermined",0,"IA-23-0613",2023-06-13
"268","IA","VZ3SEJ","ZIKA","Undetermined",0,"IA-23-0613",2023-06-13
"269","PT","MTR837","ZIKA","Undetermined",0,"PT-23-0613",2023-06-13
"270","PT","MTR837","ZIKA","Undetermined",0,"PT-23-0613",2023-06-13
"271","HO","RMR8QL","ZIKA","Undetermined",0,"HO-23-0613",2023-06-13
"272","HO","RMR8QL","ZIKA","Undetermined",0,"HO-23-0613",2023-06-13
"273","LB","MMJFC4","ZIKA","Undetermined",0,"LB_TX1 006132023",2023-06-13
"274","LB","MMJFC4","ZIKA","Undetermined",0,"LB_TX1 006132023",2023-06-13
"275","WF","N6USBW","ZIKA","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"276","WF","N6USBW","ZIKA","Undetermined",0,"Wichita Falls-2023-06-13",2023-06-13
"277","B1","EUA3PD","ZIKA","Undetermined",0,"BSR61523",2023-06-15
"278","B1","EUA3PD","ZIKA","Undetermined",0,"BSR61523",2023-06-15
"279","B2","H8YHE3","ZIKA","Undetermined",0,"SABIB15723",2023-06-15
"280","B2","H8YHE3","ZIKA","Undetermined",0,"SABIB15723",2023-06-15
"281","BC","AE2MWE","ZIKA","Undetermined",0,"BTC-2023-06-14",2023-06-14
"282","BC","AE2MWE","ZIKA","Undetermined",0,"BTC-2023-06-14",2023-06-14
"283","BW","JZM5UJ","ZIKA","Undetermined",0,"BTW-2023-06-14",2023-06-14
"284","BW","JZM5UJ","ZIKA","Undetermined",0,"BTW-2023-06-14",2023-06-14
"285","HW","HNTFCW","ZIKA","Undetermined",0,"HW-2023-06-14",2023-06-14
"286","HW","HNTFCW","ZIKA","Undetermined",0,"HW-2023-06-14",2023-06-14
"287","FR","AJDG9R","ZIKA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"288","FR","AJDG9R","ZIKA","Undetermined",0,"Fon-2023-06-14",2023-06-14
"289","JT","Z54SJ5","MONKEYPOX","Undetermined",0,"JT-23-17936",2023-06-13
"290","JT","Z54SJ5","MONKEYPOX","Undetermined",0,"JT-23-17936",2023-06-13
"291","FH","QXPSNV","MONKEYPOX","Undetermined",0,"FH-23-17937",2023-06-13
"292","FH","QXPSNV","MONKEYPOX","Undetermined",0,"FH-23-17937",2023-06-13
"293","HS","DCMRG4","MONKEYPOX","Undetermined",0,"HS-23-17938",2023-06-13
"294","HS","DCMRG4","MONKEYPOX","Undetermined",0,"HS-23-17938",2023-06-13
"295","RB","M5SU74","MONKEYPOX","Undetermined",0,"RB-23-17939",2023-06-13
"296","RB","M5SU74","MONKEYPOX","Undetermined",0,"RB-23-17939",2023-06-13
"297","AS","DZZGHB","MONKEYPOX","Undetermined",0,"AS-23-0613",2023-06-13
"298","AS","DZZGHB","MONKEYPOX","Undetermined",0,"AS-23-0613",2023-06-13
"299","TC","VVBJJJ","MONKEYPOX","Undetermined",0,"TC-23-0613",2023-06-13
"300","TC","VVBJJJ","MONKEYPOX","Undetermined",0,"TC-23-0613",2023-06-13
"301","MC","T85MN8","MONKEYPOX","Undetermined",0,"CC-23-0613",2023-06-13
"302","MC","T85MN8","MONKEYPOX","Undetermined",0,"CC-23-0613",2023-06-13
"303","IA","VZ3SEJ","MONKEYPOX","Undetermined",0,"IA-23-0613",2023-06-13
"304","IA","VZ3SEJ","MONKEYPOX","Undetermined",0,"IA-23-0613",2023-06-13
"305","PT","MTR837","MONKEYPOX","Undetermined",0,"PT-23-0613",2023-06-13
"306","PT","MTR837","MONKEYPOX","Undetermined",0,"PT-23-0613",2023-06-13
"307","HO","RMR8QL","MONKEYPOX","Undetermined",0,"HO-23-0613",2023-06-13
"308","HO","RMR8QL","MONKEYPOX","Undetermined",0,"HO-23-0613",2023-06-13
