"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"24","B1","UTKFJG","CHIKUNGUNYA","Undetermined",0,"BSR51723",2023-05-16
"25","B2","NPC2FH","CHIKUNGUNYA","Undetermined",0,"SABIB51723",2023-05-17
"26","B2","NPC2FH","CHIKUNGUNYA","Undetermined",0,"SABIB51723",2023-05-17
"27","JT","ZNGEFP","DENGUE","Undetermined",0,"JT-23-14762",2023-05-15
"28","JT","ZNGEFP","DENGUE","Undetermined",0,"JT-23-14762",2023-05-15
"29","FH","U6MPMQ","DENGUE","Undetermined",0,"FH-23-14763",2023-05-15
"30","FH","U6MPMQ","DENGUE","Undetermined",0,"FH-23-14763",2023-05-15
"31","HS","STFYK4","DENGUE","Undetermined",0,"HS-23-14764",2023-05-15
"32","HS","STFYK4","DENGUE","Undetermined",0,"HS-23-14764",2023-05-15
"33","RB","XN2HE5","DENGUE","Undetermined",0,"RB-23-14765",2023-05-15
"34","RB","XN2HE5","DENGUE","Undetermined",0,"RB-23-14765",2023-05-15
"35","TC","DX6FM5","DENGUE","Undetermined",0,"TC-23-0517",2023-05-17
"36","TC","DX6FM5","DENGUE","Undetermined",0,"TC-23-0517",2023-05-17
"37","MC","K8YLFV","DENGUE","Undetermined",0,"MC-23-0517",2023-05-17
"38","MC","K8YLFV","DENGUE","Undetermined",0,"MC-23-0517",2023-05-17
"39","IA","B6H2RW","DENGUE","Undetermined",0,"IA-23-0517",2023-05-17
"40","IA","B6H2RW","DENGUE","Undetermined",0,"IA-23-0517",2023-05-17
"41","PT","BDWF4J","DENGUE","Undetermined",0,"PT-23-0517",2023-05-17
"42","PT","BDWF4J","DENGUE","Undetermined",0,"PT-23-0517",2023-05-17
"43","HO","HC42L4","DENGUE","Undetermined",0,"HO-23-0517",2023-05-17
"44","HO","HC42L4","DENGUE","Undetermined",0,"HO-23-0517",2023-05-17
"45","LB","Z3HYKK","DENGUE","Undetermined",0,"LB_TX1 005162023",2023-05-15
"46","LB","Z3HYKK","DENGUE","Undetermined",0,"LB_TX1 005162023",2023-05-15
"47","WF","XGYKXS","DENGUE","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"48","WF","XGYKXS","DENGUE","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"49","B1","UTKFJG","DENGUE","Undetermined",0,"BSR51723",2023-05-16
"50","B1","UTKFJG","DENGUE","Undetermined",0,"BSR51723",2023-05-16
"51","B2","NPC2FH","DENGUE","Undetermined",0,"SABIB51723",2023-05-17
"52","B2","NPC2FH","DENGUE","Undetermined",0,"SABIB51723",2023-05-17
"53","JT","ZNGEFP","ENTERO","Undetermined",0,"JT-23-14762",2023-05-15
"54","JT","ZNGEFP","ENTERO","Undetermined",0,"JT-23-14762",2023-05-15
"55","FH","U6MPMQ","ENTERO","Undetermined",0,"FH-23-14763",2023-05-15
"56","FH","U6MPMQ","ENTERO","Undetermined",0,"FH-23-14763",2023-05-15
"57","HS","STFYK4","ENTERO","Undetermined",0,"HS-23-14764",2023-05-15
"58","HS","STFYK4","ENTERO","Undetermined",0,"HS-23-14764",2023-05-15
"59","RB","XN2HE5","ENTERO","Undetermined",0,"RB-23-14765",2023-05-15
"60","RB","XN2HE5","ENTERO","Undetermined",0,"RB-23-14765",2023-05-15
"61","TC","DX6FM5","ENTERO","Undetermined",0,"TC-23-0517",2023-05-17
"62","TC","DX6FM5","ENTERO","Undetermined",0,"TC-23-0517",2023-05-17
"63","MC","K8YLFV","ENTERO","Undetermined",0,"MC-23-0517",2023-05-17
"64","MC","K8YLFV","ENTERO","Undetermined",0,"MC-23-0517",2023-05-17
"65","IA","B6H2RW","ENTERO","Undetermined",0,"IA-23-0517",2023-05-17
"66","IA","B6H2RW","ENTERO","Undetermined",0,"IA-23-0517",2023-05-17
"67","PT","BDWF4J","ENTERO","Undetermined",0,"PT-23-0517",2023-05-17
"68","PT","BDWF4J","ENTERO","Undetermined",0,"PT-23-0517",2023-05-17
"69","HO","HC42L4","ENTERO","Undetermined",0,"HO-23-0517",2023-05-17
"70","HO","HC42L4","ENTERO","Undetermined",0,"HO-23-0517",2023-05-17
"71","LB","Z3HYKK","ENTERO","Undetermined",0,"LB_TX1 005162023",2023-05-15
"72","LB","Z3HYKK","ENTERO","Undetermined",0,"LB_TX1 005162023",2023-05-15
"73","WF","XGYKXS","ENTERO","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"74","WF","XGYKXS","ENTERO","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"75","B1","UTKFJG","ENTERO","Undetermined",0,"BSR51723",2023-05-16
"76","B1","UTKFJG","ENTERO","Undetermined",0,"BSR51723",2023-05-16
"77","B2","NPC2FH","ENTERO","Undetermined",0,"SABIB51723",2023-05-17
"78","B2","NPC2FH","ENTERO","Undetermined",0,"SABIB51723",2023-05-17
"79","JT","ZNGEFP","MONKEYPOX","Undetermined",0,"JT-23-14762",2023-05-15
"80","JT","ZNGEFP","MONKEYPOX","Undetermined",0,"JT-23-14762",2023-05-15
"81","FH","U6MPMQ","MONKEYPOX","Undetermined",0,"FH-23-14763",2023-05-15
"82","FH","U6MPMQ","MONKEYPOX","Undetermined",0,"FH-23-14763",2023-05-15
"83","HS","STFYK4","MONKEYPOX","Undetermined",0,"HS-23-14764",2023-05-15
"84","HS","STFYK4","MONKEYPOX","Undetermined",0,"HS-23-14764",2023-05-15
"85","RB","XN2HE5","MONKEYPOX","Undetermined",0,"RB-23-14765",2023-05-15
"86","RB","XN2HE5","MONKEYPOX","Undetermined",0,"RB-23-14765",2023-05-15
"87","TC","DX6FM5","MONKEYPOX","Undetermined",0,"TC-23-0517",2023-05-17
"88","TC","DX6FM5","MONKEYPOX","Undetermined",0,"TC-23-0517",2023-05-17
"89","MC","K8YLFV","MONKEYPOX","Undetermined",0,"MC-23-0517",2023-05-17
"90","MC","K8YLFV","MONKEYPOX","Undetermined",0,"MC-23-0517",2023-05-17
"91","IA","B6H2RW","MONKEYPOX","Undetermined",0,"IA-23-0517",2023-05-17
"92","IA","B6H2RW","MONKEYPOX","Undetermined",0,"IA-23-0517",2023-05-17
"93","PT","BDWF4J","MONKEYPOX","Undetermined",0,"PT-23-0517",2023-05-17
"94","PT","BDWF4J","MONKEYPOX","Undetermined",0,"PT-23-0517",2023-05-17
"95","HO","HC42L4","MONKEYPOX","Undetermined",0,"HO-23-0517",2023-05-17
"96","HO","HC42L4","MONKEYPOX","Undetermined",0,"HO-23-0517",2023-05-17
"97","LB","Z3HYKK","MONKEYPOX","Undetermined",0,"LB_TX1 005162023",2023-05-15
"98","LB","Z3HYKK","MONKEYPOX","37.471",711.791,"LB_TX1 005162023",2023-05-15
"99","WF","XGYKXS","MONKEYPOX","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"100","WF","XGYKXS","MONKEYPOX","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"101","B1","UTKFJG","MONKEYPOX","Undetermined",0,"BSR51723",2023-05-16
"102","B1","UTKFJG","MONKEYPOX","Undetermined",0,"BSR51723",2023-05-16
"103","B2","NPC2FH","MONKEYPOX","37.083",949.612,"SABIB51723",2023-05-17
"104","B2","NPC2FH","MONKEYPOX","Undetermined",0,"SABIB51723",2023-05-17
"105","JT","ZNGEFP","NOROVIRUS","29.034",4968498.818,"JT-23-14762",2023-05-15
"106","JT","ZNGEFP","NOROVIRUS","29.167",4531324.778,"JT-23-14762",2023-05-15
"107","FH","U6MPMQ","NOROVIRUS","29.209",4403751.341,"FH-23-14763",2023-05-15
"108","FH","U6MPMQ","NOROVIRUS","29.304",4121487.81,"FH-23-14763",2023-05-15
"109","HS","STFYK4","NOROVIRUS","30.505",1796856.848,"HS-23-14764",2023-05-15
"110","HS","STFYK4","NOROVIRUS","31.012",1265584.82,"HS-23-14764",2023-05-15
"111","RB","XN2HE5","NOROVIRUS","28.628",6578806.499,"RB-23-14765",2023-05-15
"112","RB","XN2HE5","NOROVIRUS","28.415",7622212.402,"RB-23-14765",2023-05-15
"113","TC","DX6FM5","NOROVIRUS","Undetermined",0,"TC-23-0517",2023-05-17
"114","TC","DX6FM5","NOROVIRUS","Undetermined",0,"TC-23-0517",2023-05-17
"115","MC","K8YLFV","NOROVIRUS","Undetermined",0,"MC-23-0517",2023-05-17
"116","MC","K8YLFV","NOROVIRUS","Undetermined",0,"MC-23-0517",2023-05-17
"117","IA","B6H2RW","NOROVIRUS","34.438",118446.57,"IA-23-0517",2023-05-17
"118","IA","B6H2RW","NOROVIRUS","33.666",201875.702,"IA-23-0517",2023-05-17
"119","PT","BDWF4J","NOROVIRUS","Undetermined",0,"PT-23-0517",2023-05-17
"120","PT","BDWF4J","NOROVIRUS","Undetermined",0,"PT-23-0517",2023-05-17
"121","HO","HC42L4","NOROVIRUS","Undetermined",0,"HO-23-0517",2023-05-17
"122","HO","HC42L4","NOROVIRUS","Undetermined",0,"HO-23-0517",2023-05-17
"123","LB","Z3HYKK","NOROVIRUS","Undetermined",0,"LB_TX1 005162023",2023-05-15
"124","LB","Z3HYKK","NOROVIRUS","Undetermined",0,"LB_TX1 005162023",2023-05-15
"125","WF","XGYKXS","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"126","WF","XGYKXS","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"127","B1","UTKFJG","NOROVIRUS","Undetermined",0,"BSR51723",2023-05-16
"128","B1","UTKFJG","NOROVIRUS","Undetermined",0,"BSR51723",2023-05-16
"129","B2","NPC2FH","NOROVIRUS","Undetermined",0,"SABIB51723",2023-05-17
"130","B2","NPC2FH","NOROVIRUS","Undetermined",0,"SABIB51723",2023-05-17
"131","JT","ZNGEFP","RSVA","Undetermined",0,"JT-23-14762",2023-05-15
"132","JT","ZNGEFP","RSVA","Undetermined",0,"JT-23-14762",2023-05-15
"133","FH","U6MPMQ","RSVA","Undetermined",0,"FH-23-14763",2023-05-15
"134","FH","U6MPMQ","RSVA","Undetermined",0,"FH-23-14763",2023-05-15
"135","HS","STFYK4","RSVA","Undetermined",0,"HS-23-14764",2023-05-15
"136","HS","STFYK4","RSVA","Undetermined",0,"HS-23-14764",2023-05-15
"137","RB","XN2HE5","RSVA","Undetermined",0,"RB-23-14765",2023-05-15
"138","RB","XN2HE5","RSVA","Undetermined",0,"RB-23-14765",2023-05-15
"139","TC","DX6FM5","RSVA","Undetermined",0,"TC-23-0517",2023-05-17
"140","TC","DX6FM5","RSVA","Undetermined",0,"TC-23-0517",2023-05-17
"141","MC","K8YLFV","RSVA","Undetermined",0,"MC-23-0517",2023-05-17
"142","MC","K8YLFV","RSVA","Undetermined",0,"MC-23-0517",2023-05-17
"143","IA","B6H2RW","RSVA","Undetermined",0,"IA-23-0517",2023-05-17
"144","IA","B6H2RW","RSVA","Undetermined",0,"IA-23-0517",2023-05-17
"145","PT","BDWF4J","RSVA","Undetermined",0,"PT-23-0517",2023-05-17
"146","PT","BDWF4J","RSVA","Undetermined",0,"PT-23-0517",2023-05-17
"147","HO","HC42L4","RSVA","Undetermined",0,"HO-23-0517",2023-05-17
"148","HO","HC42L4","RSVA","Undetermined",0,"HO-23-0517",2023-05-17
"149","LB","Z3HYKK","RSVA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"150","LB","Z3HYKK","RSVA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"151","WF","XGYKXS","RSVA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"152","WF","XGYKXS","RSVA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"153","B1","UTKFJG","RSVA","Undetermined",0,"BSR51723",2023-05-16
"154","B1","UTKFJG","RSVA","Undetermined",0,"BSR51723",2023-05-16
"155","B2","NPC2FH","RSVA","Undetermined",0,"SABIB51723",2023-05-17
"156","B2","NPC2FH","RSVA","Undetermined",0,"SABIB51723",2023-05-17
"157","JT","ZNGEFP","RSVB","Undetermined",0,"JT-23-14762",2023-05-15
"158","JT","ZNGEFP","RSVB","Undetermined",0,"JT-23-14762",2023-05-15
"159","FH","U6MPMQ","RSVB","Undetermined",0,"FH-23-14763",2023-05-15
"160","FH","U6MPMQ","RSVB","Undetermined",0,"FH-23-14763",2023-05-15
"161","HS","STFYK4","RSVB","Undetermined",0,"HS-23-14764",2023-05-15
"162","HS","STFYK4","RSVB","Undetermined",0,"HS-23-14764",2023-05-15
"163","RB","XN2HE5","RSVB","Undetermined",0,"RB-23-14765",2023-05-15
"164","RB","XN2HE5","RSVB","Undetermined",0,"RB-23-14765",2023-05-15
"165","TC","DX6FM5","RSVB","Undetermined",0,"TC-23-0517",2023-05-17
"166","TC","DX6FM5","RSVB","Undetermined",0,"TC-23-0517",2023-05-17
"167","MC","K8YLFV","RSVB","Undetermined",0,"MC-23-0517",2023-05-17
"168","MC","K8YLFV","RSVB","Undetermined",0,"MC-23-0517",2023-05-17
"169","IA","B6H2RW","RSVB","Undetermined",0,"IA-23-0517",2023-05-17
"170","IA","B6H2RW","RSVB","Undetermined",0,"IA-23-0517",2023-05-17
"171","PT","BDWF4J","RSVB","Undetermined",0,"PT-23-0517",2023-05-17
"172","PT","BDWF4J","RSVB","Undetermined",0,"PT-23-0517",2023-05-17
"173","HO","HC42L4","RSVB","Undetermined",0,"HO-23-0517",2023-05-17
"174","HO","HC42L4","RSVB","Undetermined",0,"HO-23-0517",2023-05-17
"175","LB","Z3HYKK","RSVB","Undetermined",0,"LB_TX1 005162023",2023-05-15
"176","LB","Z3HYKK","RSVB","Undetermined",0,"LB_TX1 005162023",2023-05-15
"177","WF","XGYKXS","RSVB","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"178","WF","XGYKXS","RSVB","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"179","B1","UTKFJG","RSVB","Undetermined",0,"BSR51723",2023-05-16
"180","B1","UTKFJG","RSVB","Undetermined",0,"BSR51723",2023-05-16
"181","B2","NPC2FH","RSVB","Undetermined",0,"SABIB51723",2023-05-17
"182","B2","NPC2FH","RSVB","Undetermined",0,"SABIB51723",2023-05-17
"183","JT","ZNGEFP","WESTNILE","Undetermined",0,"JT-23-14762",2023-05-15
"184","JT","ZNGEFP","WESTNILE","Undetermined",0,"JT-23-14762",2023-05-15
"185","FH","U6MPMQ","WESTNILE","Undetermined",0,"FH-23-14763",2023-05-15
"186","FH","U6MPMQ","WESTNILE","Undetermined",0,"FH-23-14763",2023-05-15
"187","HS","STFYK4","WESTNILE","Undetermined",0,"HS-23-14764",2023-05-15
"188","HS","STFYK4","WESTNILE","Undetermined",0,"HS-23-14764",2023-05-15
"189","RB","XN2HE5","WESTNILE","Undetermined",0,"RB-23-14765",2023-05-15
"190","RB","XN2HE5","WESTNILE","Undetermined",0,"RB-23-14765",2023-05-15
"191","TC","DX6FM5","WESTNILE","Undetermined",0,"TC-23-0517",2023-05-17
"192","TC","DX6FM5","WESTNILE","Undetermined",0,"TC-23-0517",2023-05-17
"193","MC","K8YLFV","WESTNILE","Undetermined",0,"MC-23-0517",2023-05-17
"194","MC","K8YLFV","WESTNILE","Undetermined",0,"MC-23-0517",2023-05-17
"195","IA","B6H2RW","WESTNILE","Undetermined",0,"IA-23-0517",2023-05-17
"196","IA","B6H2RW","WESTNILE","Undetermined",0,"IA-23-0517",2023-05-17
"197","PT","BDWF4J","WESTNILE","Undetermined",0,"PT-23-0517",2023-05-17
"198","PT","BDWF4J","WESTNILE","Undetermined",0,"PT-23-0517",2023-05-17
"199","HO","HC42L4","WESTNILE","Undetermined",0,"HO-23-0517",2023-05-17
"200","HO","HC42L4","WESTNILE","Undetermined",0,"HO-23-0517",2023-05-17
"201","LB","Z3HYKK","WESTNILE","Undetermined",0,"LB_TX1 005162023",2023-05-15
"202","LB","Z3HYKK","WESTNILE","Undetermined",0,"LB_TX1 005162023",2023-05-15
"203","WF","XGYKXS","WESTNILE","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"204","WF","XGYKXS","WESTNILE","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"205","B1","UTKFJG","WESTNILE","Undetermined",0,"BSR51723",2023-05-16
"206","B1","UTKFJG","WESTNILE","Undetermined",0,"BSR51723",2023-05-16
"207","B2","NPC2FH","WESTNILE","Undetermined",0,"SABIB51723",2023-05-17
"208","B2","NPC2FH","WESTNILE","Undetermined",0,"SABIB51723",2023-05-17
"209","JT","ZNGEFP","ZIKA","Undetermined",0,"JT-23-14762",2023-05-15
"210","JT","ZNGEFP","ZIKA","Undetermined",0,"JT-23-14762",2023-05-15
"211","FH","U6MPMQ","ZIKA","Undetermined",0,"FH-23-14763",2023-05-15
"212","FH","U6MPMQ","ZIKA","Undetermined",0,"FH-23-14763",2023-05-15
"213","HS","STFYK4","ZIKA","Undetermined",0,"HS-23-14764",2023-05-15
"214","HS","STFYK4","ZIKA","Undetermined",0,"HS-23-14764",2023-05-15
"215","RB","XN2HE5","ZIKA","Undetermined",0,"RB-23-14765",2023-05-15
"216","RB","XN2HE5","ZIKA","Undetermined",0,"RB-23-14765",2023-05-15
"217","TC","DX6FM5","ZIKA","Undetermined",0,"TC-23-0517",2023-05-17
"218","TC","DX6FM5","ZIKA","Undetermined",0,"TC-23-0517",2023-05-17
"219","MC","K8YLFV","ZIKA","Undetermined",0,"MC-23-0517",2023-05-17
"220","MC","K8YLFV","ZIKA","Undetermined",0,"MC-23-0517",2023-05-17
"221","IA","B6H2RW","ZIKA","Undetermined",0,"IA-23-0517",2023-05-17
"222","IA","B6H2RW","ZIKA","Undetermined",0,"IA-23-0517",2023-05-17
"223","PT","BDWF4J","ZIKA","Undetermined",0,"PT-23-0517",2023-05-17
"224","PT","BDWF4J","ZIKA","Undetermined",0,"PT-23-0517",2023-05-17
"225","HO","HC42L4","ZIKA","Undetermined",0,"HO-23-0517",2023-05-17
"226","HO","HC42L4","ZIKA","Undetermined",0,"HO-23-0517",2023-05-17
"227","LB","Z3HYKK","ZIKA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"228","LB","Z3HYKK","ZIKA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"229","WF","XGYKXS","ZIKA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"230","WF","XGYKXS","ZIKA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"231","B1","UTKFJG","ZIKA","Undetermined",0,"BSR51723",2023-05-16
"232","B1","UTKFJG","ZIKA","Undetermined",0,"BSR51723",2023-05-16
"233","B2","NPC2FH","ZIKA","Undetermined",0,"SABIB51723",2023-05-17
"234","B2","NPC2FH","ZIKA","Undetermined",0,"SABIB51723",2023-05-17
"235","JT","ZNGEFP","INFLUENZAA","Undetermined",0,"JT-23-14762",2023-05-15
"236","JT","ZNGEFP","INFLUENZAA","Undetermined",0,"JT-23-14762",2023-05-15
"237","FH","U6MPMQ","INFLUENZAA","Undetermined",0,"FH-23-14763",2023-05-15
"238","FH","U6MPMQ","INFLUENZAA","41.76",699.881,"FH-23-14763",2023-05-15
"239","HS","STFYK4","INFLUENZAA","Undetermined",0,"HS-23-14764",2023-05-15
"240","HS","STFYK4","INFLUENZAA","Undetermined",0,"HS-23-14764",2023-05-15
"241","RB","XN2HE5","INFLUENZAA","Undetermined",0,"RB-23-14765",2023-05-15
"242","RB","XN2HE5","INFLUENZAA","Undetermined",0,"RB-23-14765",2023-05-15
"243","TC","DX6FM5","INFLUENZAA","Undetermined",0,"TC-23-0517",2023-05-17
"244","TC","DX6FM5","INFLUENZAA","Undetermined",0,"TC-23-0517",2023-05-17
"245","MC","K8YLFV","INFLUENZAA","Undetermined",0,"MC-23-0517",2023-05-17
"246","MC","K8YLFV","INFLUENZAA","Undetermined",0,"MC-23-0517",2023-05-17
"247","IA","B6H2RW","INFLUENZAA","Undetermined",0,"IA-23-0517",2023-05-17
"248","IA","B6H2RW","INFLUENZAA","Undetermined",0,"IA-23-0517",2023-05-17
"249","PT","BDWF4J","INFLUENZAA","Undetermined",0,"PT-23-0517",2023-05-17
"250","PT","BDWF4J","INFLUENZAA","Undetermined",0,"PT-23-0517",2023-05-17
"251","HO","HC42L4","INFLUENZAA","Undetermined",0,"HO-23-0517",2023-05-17
"252","HO","HC42L4","INFLUENZAA","Undetermined",0,"HO-23-0517",2023-05-17
"253","LB","Z3HYKK","INFLUENZAA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"254","LB","Z3HYKK","INFLUENZAA","Undetermined",0,"LB_TX1 005162023",2023-05-15
"255","WF","XGYKXS","INFLUENZAA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"256","WF","XGYKXS","INFLUENZAA","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"257","B1","UTKFJG","INFLUENZAA","Undetermined",0,"BSR51723",2023-05-16
"258","B1","UTKFJG","INFLUENZAA","Undetermined",0,"BSR51723",2023-05-16
"259","B2","NPC2FH","INFLUENZAA","Undetermined",0,"SABIB51723",2023-05-17
"260","B2","NPC2FH","INFLUENZAA","Undetermined",0,"SABIB51723",2023-05-17
"261","JT","ZNGEFP","INFLUENZAB","Undetermined",0,"JT-23-14762",2023-05-15
"262","JT","ZNGEFP","INFLUENZAB","Undetermined",0,"JT-23-14762",2023-05-15
"263","FH","U6MPMQ","INFLUENZAB","Undetermined",0,"FH-23-14763",2023-05-15
"264","FH","U6MPMQ","INFLUENZAB","Undetermined",0,"FH-23-14763",2023-05-15
"265","HS","STFYK4","INFLUENZAB","Undetermined",0,"HS-23-14764",2023-05-15
"266","HS","STFYK4","INFLUENZAB","Undetermined",0,"HS-23-14764",2023-05-15
"267","RB","XN2HE5","INFLUENZAB","Undetermined",0,"RB-23-14765",2023-05-15
"268","RB","XN2HE5","INFLUENZAB","Undetermined",0,"RB-23-14765",2023-05-15
"269","TC","DX6FM5","INFLUENZAB","Undetermined",0,"TC-23-0517",2023-05-17
"270","TC","DX6FM5","INFLUENZAB","Undetermined",0,"TC-23-0517",2023-05-17
"271","MC","K8YLFV","INFLUENZAB","Undetermined",0,"MC-23-0517",2023-05-17
"272","MC","K8YLFV","INFLUENZAB","Undetermined",0,"MC-23-0517",2023-05-17
"273","IA","B6H2RW","INFLUENZAB","Undetermined",0,"IA-23-0517",2023-05-17
"274","IA","B6H2RW","INFLUENZAB","Undetermined",0,"IA-23-0517",2023-05-17
"275","PT","BDWF4J","INFLUENZAB","Undetermined",0,"PT-23-0517",2023-05-17
"276","PT","BDWF4J","INFLUENZAB","Undetermined",0,"PT-23-0517",2023-05-17
"277","HO","HC42L4","INFLUENZAB","Undetermined",0,"HO-23-0517",2023-05-17
"278","HO","HC42L4","INFLUENZAB","Undetermined",0,"HO-23-0517",2023-05-17
"279","LB","Z3HYKK","INFLUENZAB","Undetermined",0,"LB_TX1 005162023",2023-05-15
"280","LB","Z3HYKK","INFLUENZAB","Undetermined",0,"LB_TX1 005162023",2023-05-15
"281","WF","XGYKXS","INFLUENZAB","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"282","WF","XGYKXS","INFLUENZAB","Undetermined",0,"Wichita Falls-2023-05-16",2023-05-15
"283","B1","UTKFJG","INFLUENZAB","Undetermined",0,"BSR51723",2023-05-16
"284","B1","UTKFJG","INFLUENZAB","Undetermined",0,"BSR51723",2023-05-16
"285","B2","NPC2FH","INFLUENZAB","Undetermined",0,"SABIB51723",2023-05-17
"286","B2","NPC2FH","INFLUENZAB","Undetermined",0,"SABIB51723",2023-05-17
"287","JT","ZNGEFP","SARSCOV2N1","31.661",53261.954,"JT-23-14762",2023-05-15
"288","JT","ZNGEFP","SARSCOV2N1","31.095",81095.683,"JT-23-14762",2023-05-15
"289","FH","U6MPMQ","SARSCOV2N1","31.004",86785.936,"FH-23-14763",2023-05-15
"290","FH","U6MPMQ","SARSCOV2N1","30.599",117218.926,"FH-23-14763",2023-05-15
"291","HS","STFYK4","SARSCOV2N1","32.141",37302.649,"HS-23-14764",2023-05-15
"292","HS","STFYK4","SARSCOV2N1","31.482",60840.291,"HS-23-14764",2023-05-15
"293","RB","XN2HE5","SARSCOV2N1","30.458",130238.586,"RB-23-14765",2023-05-15
"294","RB","XN2HE5","SARSCOV2N1","30.172",160944.136,"RB-23-14765",2023-05-15
"295","TC","DX6FM5","SARSCOV2N1","35.105",4126.161,"TC-23-0517",2023-05-17
"296","TC","DX6FM5","SARSCOV2N1","34.218",7973.98,"TC-23-0517",2023-05-17
"297","MC","K8YLFV","SARSCOV2N1","Undetermined",0,"MC-23-0517",2023-05-17
"298","MC","K8YLFV","SARSCOV2N1","Undetermined",0,"MC-23-0517",2023-05-17
"299","IA","B6H2RW","SARSCOV2N1","34.278",7625.28,"IA-23-0517",2023-05-17
"300","IA","B6H2RW","SARSCOV2N1","37.797",558.509,"IA-23-0517",2023-05-17
"301","PT","BDWF4J","SARSCOV2N1","Undetermined",0,"PT-23-0517",2023-05-17
"302","PT","BDWF4J","SARSCOV2N1","Undetermined",0,"PT-23-0517",2023-05-17
"303","HO","HC42L4","SARSCOV2N1","Undetermined",0,"HO-23-0517",2023-05-17
"304","HO","HC42L4","SARSCOV2N1","Undetermined",0,"HO-23-0517",2023-05-17
"305","LB","Z3HYKK","SARSCOV2N1","33.058",18879.815,"LB_TX1 005162023",2023-05-15
"306","LB","Z3HYKK","SARSCOV2N1","33.617",12458.955,"LB_TX1 005162023",2023-05-15
