"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"21","B1","NKHTVA","DENGUE","Undetermined",0,"HS-23-21084",2023-07-06
"22","B1","NKHTVA","DENGUE","Undetermined",0,"HS-23-21084",2023-07-06
"23","B2","VHREHM","DENGUE","Undetermined",0,"RB-23-21085",2023-07-06
"24","B2","VHREHM","DENGUE","Undetermined",0,"RB-23-21085",2023-07-06
"25","BC","BDJGHG","DENGUE","Undetermined",0,"AS-23-0706",2023-07-06
"26","BC","BDJGHG","DENGUE","Undetermined",0,"AS-23-0706",2023-07-06
"27","BW","ZW4G8Y","DENGUE","Undetermined",0,"TC-23-0706",2023-07-06
"28","BW","ZW4G8Y","DENGUE","Undetermined",0,"TC-23-0706",2023-07-06
"29","HW","MFUHYA","DENGUE","Undetermined",0,"MC-23-0706",2023-07-06
"30","HW","MFUHYA","DENGUE","Undetermined",0,"MC-23-0706",2023-07-06
"31","FR","PJSUTZ","DENGUE","Undetermined",0,"IA-23-0706",2023-07-06
"32","FR","PJSUTZ","DENGUE","Undetermined",0,"IA-23-0706",2023-07-06
"33","LB","FM2FEQ","ENTERO","Undetermined",0,"JT-23-21082",2023-07-06
"34","LB","FM2FEQ","ENTERO","Undetermined",0,"JT-23-21082",2023-07-06
"35","WF","DP3596","ENTERO","Undetermined",0,"FH-23-21083",2023-07-06
"36","WF","DP3596","ENTERO","Undetermined",0,"FH-23-21083",2023-07-06
"37","B1","NKHTVA","ENTERO","Undetermined",0,"HS-23-21084",2023-07-06
"38","B1","NKHTVA","ENTERO","Undetermined",0,"HS-23-21084",2023-07-06
"39","B2","VHREHM","ENTERO","Undetermined",0,"RB-23-21085",2023-07-06
"40","B2","VHREHM","ENTERO","Undetermined",0,"RB-23-21085",2023-07-06
"41","BC","BDJGHG","ENTERO","Undetermined",0,"AS-23-0706",2023-07-06
"42","BC","BDJGHG","ENTERO","Undetermined",0,"AS-23-0706",2023-07-06
"43","BW","ZW4G8Y","ENTERO","Undetermined",0,"TC-23-0706",2023-07-06
"44","BW","ZW4G8Y","ENTERO","Undetermined",0,"TC-23-0706",2023-07-06
"45","HW","MFUHYA","ENTERO","Undetermined",0,"MC-23-0706",2023-07-06
"46","HW","MFUHYA","ENTERO","Undetermined",0,"MC-23-0706",2023-07-06
"47","FR","PJSUTZ","ENTERO","Undetermined",0,"IA-23-0706",2023-07-06
"48","FR","PJSUTZ","ENTERO","Undetermined",0,"IA-23-0706",2023-07-06
"49","LB","FM2FEQ","NOROVIRUS","32.188",561265.224,"JT-23-21082",2023-07-06
"50","LB","FM2FEQ","NOROVIRUS","33.328",255044.276,"JT-23-21082",2023-07-06
"51","WF","DP3596","NOROVIRUS","38.194",8817.07,"FH-23-21083",2023-07-06
"52","WF","DP3596","NOROVIRUS","35.079",76016.851,"FH-23-21083",2023-07-06
"53","B1","NKHTVA","NOROVIRUS","30.131",2327801.328,"HS-23-21084",2023-07-06
"54","B1","NKHTVA","NOROVIRUS","30.044",2470767.03,"HS-23-21084",2023-07-06
"55","B2","VHREHM","NOROVIRUS","27.782",11806225.574,"RB-23-21085",2023-07-06
"56","B2","VHREHM","NOROVIRUS","28.791",5878794.158,"RB-23-21085",2023-07-06
"57","BC","BDJGHG","NOROVIRUS","31.156",1145798.037,"AS-23-0706",2023-07-06
"58","BC","BDJGHG","NOROVIRUS","31.373",985740.791,"AS-23-0706",2023-07-06
"59","BW","ZW4G8Y","NOROVIRUS","32.462",464361.09,"TC-23-0706",2023-07-06
"60","BW","ZW4G8Y","NOROVIRUS","34.867",88018.414,"TC-23-0706",2023-07-06
"61","HW","MFUHYA","NOROVIRUS","30.772",1493940.493,"MC-23-0706",2023-07-06
"62","HW","MFUHYA","NOROVIRUS","31.112",1181030.809,"MC-23-0706",2023-07-06
"63","FR","PJSUTZ","NOROVIRUS","32.174",566685.771,"IA-23-0706",2023-07-06
"64","FR","PJSUTZ","NOROVIRUS","31.492",907876.956,"IA-23-0706",2023-07-06
"65","LB","FM2FEQ","RSVA","Undetermined",0,"JT-23-21082",2023-07-06
"66","LB","FM2FEQ","RSVA","Undetermined",0,"JT-23-21082",2023-07-06
"67","WF","DP3596","RSVA","Undetermined",0,"FH-23-21083",2023-07-06
"68","WF","DP3596","RSVA","Undetermined",0,"FH-23-21083",2023-07-06
"69","B1","NKHTVA","RSVA","Undetermined",0,"HS-23-21084",2023-07-06
"70","B1","NKHTVA","RSVA","Undetermined",0,"HS-23-21084",2023-07-06
"71","B2","VHREHM","RSVA","Undetermined",0,"RB-23-21085",2023-07-06
"72","B2","VHREHM","RSVA","Undetermined",0,"RB-23-21085",2023-07-06
"73","BC","BDJGHG","RSVA","Undetermined",0,"AS-23-0706",2023-07-06
"74","BC","BDJGHG","RSVA","Undetermined",0,"AS-23-0706",2023-07-06
"75","BW","ZW4G8Y","RSVA","Undetermined",0,"TC-23-0706",2023-07-06
"76","BW","ZW4G8Y","RSVA","Undetermined",0,"TC-23-0706",2023-07-06
"77","HW","MFUHYA","RSVA","Undetermined",0,"MC-23-0706",2023-07-06
"78","HW","MFUHYA","RSVA","Undetermined",0,"MC-23-0706",2023-07-06
"79","FR","PJSUTZ","RSVA","Undetermined",0,"IA-23-0706",2023-07-06
"80","FR","PJSUTZ","RSVA","Undetermined",0,"IA-23-0706",2023-07-06
"81","LB","FM2FEQ","RSVB","Undetermined",0,"JT-23-21082",2023-07-06
"82","LB","FM2FEQ","RSVB","Undetermined",0,"JT-23-21082",2023-07-06
"83","WF","DP3596","RSVB","Undetermined",0,"FH-23-21083",2023-07-06
"84","WF","DP3596","RSVB","Undetermined",0,"FH-23-21083",2023-07-06
"85","B1","NKHTVA","RSVB","Undetermined",0,"HS-23-21084",2023-07-06
"86","B1","NKHTVA","RSVB","Undetermined",0,"HS-23-21084",2023-07-06
"87","B2","VHREHM","RSVB","Undetermined",0,"RB-23-21085",2023-07-06
"88","B2","VHREHM","RSVB","Undetermined",0,"RB-23-21085",2023-07-06
"89","BC","BDJGHG","RSVB","Undetermined",0,"AS-23-0706",2023-07-06
"90","BC","BDJGHG","RSVB","Undetermined",0,"AS-23-0706",2023-07-06
"91","BW","ZW4G8Y","RSVB","36.951",168.637,"TC-23-0706",2023-07-06
"92","BW","ZW4G8Y","RSVB","Undetermined",0,"TC-23-0706",2023-07-06
"93","HW","MFUHYA","RSVB","Undetermined",0,"MC-23-0706",2023-07-06
"94","HW","MFUHYA","RSVB","Undetermined",0,"MC-23-0706",2023-07-06
"95","FR","PJSUTZ","RSVB","34.003",1271.376,"IA-23-0706",2023-07-06
"96","FR","PJSUTZ","RSVB","36.258",271.183,"IA-23-0706",2023-07-06
"97","LB","FM2FEQ","WESTNILE","Undetermined",0,"JT-23-21082",2023-07-06
"98","LB","FM2FEQ","WESTNILE","Undetermined",0,"JT-23-21082",2023-07-06
"99","WF","DP3596","WESTNILE","Undetermined",0,"FH-23-21083",2023-07-06
"100","WF","DP3596","WESTNILE","Undetermined",0,"FH-23-21083",2023-07-06
"101","B1","NKHTVA","WESTNILE","Undetermined",0,"HS-23-21084",2023-07-06
"102","B1","NKHTVA","WESTNILE","Undetermined",0,"HS-23-21084",2023-07-06
"103","B2","VHREHM","WESTNILE","Undetermined",0,"RB-23-21085",2023-07-06
"104","B2","VHREHM","WESTNILE","Undetermined",0,"RB-23-21085",2023-07-06
"105","BC","BDJGHG","WESTNILE","Undetermined",0,"AS-23-0706",2023-07-06
"106","BC","BDJGHG","WESTNILE","Undetermined",0,"AS-23-0706",2023-07-06
"107","BW","ZW4G8Y","WESTNILE","Undetermined",0,"TC-23-0706",2023-07-06
"108","BW","ZW4G8Y","WESTNILE","Undetermined",0,"TC-23-0706",2023-07-06
"109","HW","MFUHYA","WESTNILE","Undetermined",0,"MC-23-0706",2023-07-06
"110","HW","MFUHYA","WESTNILE","Undetermined",0,"MC-23-0706",2023-07-06
"111","FR","PJSUTZ","WESTNILE","Undetermined",0,"IA-23-0706",2023-07-06
"112","FR","PJSUTZ","WESTNILE","Undetermined",0,"IA-23-0706",2023-07-06
"113","LB","FM2FEQ","ZIKA","Undetermined",0,"JT-23-21082",2023-07-06
"114","LB","FM2FEQ","ZIKA","Undetermined",0,"JT-23-21082",2023-07-06
"115","WF","DP3596","ZIKA","Undetermined",0,"FH-23-21083",2023-07-06
"116","WF","DP3596","ZIKA","Undetermined",0,"FH-23-21083",2023-07-06
"117","B1","NKHTVA","ZIKA","Undetermined",0,"HS-23-21084",2023-07-06
"118","B1","NKHTVA","ZIKA","Undetermined",0,"HS-23-21084",2023-07-06
"119","B2","VHREHM","ZIKA","Undetermined",0,"RB-23-21085",2023-07-06
"120","B2","VHREHM","ZIKA","Undetermined",0,"RB-23-21085",2023-07-06
"121","BC","BDJGHG","ZIKA","Undetermined",0,"AS-23-0706",2023-07-06
"122","BC","BDJGHG","ZIKA","Undetermined",0,"AS-23-0706",2023-07-06
"123","BW","ZW4G8Y","ZIKA","Undetermined",0,"TC-23-0706",2023-07-06
"124","BW","ZW4G8Y","ZIKA","Undetermined",0,"TC-23-0706",2023-07-06
"125","HW","MFUHYA","ZIKA","Undetermined",0,"MC-23-0706",2023-07-06
"126","HW","MFUHYA","ZIKA","Undetermined",0,"MC-23-0706",2023-07-06
"127","FR","PJSUTZ","ZIKA","Undetermined",0,"IA-23-0706",2023-07-06
"128","FR","PJSUTZ","ZIKA","Undetermined",0,"IA-23-0706",2023-07-06
"129","LB","FM2FEQ","MONKEYPOX","Undetermined",0,"JT-23-21082",2023-07-06
"130","LB","FM2FEQ","MONKEYPOX","Undetermined",0,"JT-23-21082",2023-07-06
"131","WF","DP3596","MONKEYPOX","Undetermined",0,"FH-23-21083",2023-07-06
"132","WF","DP3596","MONKEYPOX","Undetermined",0,"FH-23-21083",2023-07-06
"133","B1","NKHTVA","MONKEYPOX","Undetermined",0,"HS-23-21084",2023-07-06
"134","B1","NKHTVA","MONKEYPOX","Undetermined",0,"HS-23-21084",2023-07-06
"135","B2","VHREHM","MONKEYPOX","Undetermined",0,"RB-23-21085",2023-07-06
"136","B2","VHREHM","MONKEYPOX","Undetermined",0,"RB-23-21085",2023-07-06
"137","BC","BDJGHG","MONKEYPOX","Undetermined",0,"AS-23-0706",2023-07-06
"138","BC","BDJGHG","MONKEYPOX","Undetermined",0,"AS-23-0706",2023-07-06
"139","BW","ZW4G8Y","MONKEYPOX","Undetermined",0,"TC-23-0706",2023-07-06
"140","BW","ZW4G8Y","MONKEYPOX","Undetermined",0,"TC-23-0706",2023-07-06
"141","HW","MFUHYA","MONKEYPOX","Undetermined",0,"MC-23-0706",2023-07-06
"142","HW","MFUHYA","MONKEYPOX","Undetermined",0,"MC-23-0706",2023-07-06
"143","FR","PJSUTZ","MONKEYPOX","Undetermined",0,"IA-23-0706",2023-07-06
"144","FR","PJSUTZ","MONKEYPOX","Undetermined",0,"IA-23-0706",2023-07-06
"145","LB","FM2FEQ","INFLUENZAA","Undetermined",0,"JT-23-21082",2023-07-06
"146","LB","FM2FEQ","INFLUENZAA","Undetermined",0,"JT-23-21082",2023-07-06
"147","WF","DP3596","INFLUENZAA","Undetermined",0,"FH-23-21083",2023-07-06
"148","WF","DP3596","INFLUENZAA","Undetermined",0,"FH-23-21083",2023-07-06
"149","B1","NKHTVA","INFLUENZAA","Undetermined",0,"HS-23-21084",2023-07-06
"150","B1","NKHTVA","INFLUENZAA","Undetermined",0,"HS-23-21084",2023-07-06
"151","B2","VHREHM","INFLUENZAA","Undetermined",0,"RB-23-21085",2023-07-06
"152","B2","VHREHM","INFLUENZAA","Undetermined",0,"RB-23-21085",2023-07-06
"153","BC","BDJGHG","INFLUENZAA","Undetermined",0,"AS-23-0706",2023-07-06
"154","BC","BDJGHG","INFLUENZAA","Undetermined",0,"AS-23-0706",2023-07-06
"155","BW","ZW4G8Y","INFLUENZAA","Undetermined",0,"TC-23-0706",2023-07-06
"156","BW","ZW4G8Y","INFLUENZAA","Undetermined",0,"TC-23-0706",2023-07-06
"157","HW","MFUHYA","INFLUENZAA","Undetermined",0,"MC-23-0706",2023-07-06
"158","HW","MFUHYA","INFLUENZAA","Undetermined",0,"MC-23-0706",2023-07-06
"159","FR","PJSUTZ","INFLUENZAA","Undetermined",0,"IA-23-0706",2023-07-06
"160","FR","PJSUTZ","INFLUENZAA","Undetermined",0,"IA-23-0706",2023-07-06
"161","LB","FM2FEQ","INFLUENZAB","Undetermined",0,"JT-23-21082",2023-07-06
"162","LB","FM2FEQ","INFLUENZAB","Undetermined",0,"JT-23-21082",2023-07-06
"163","WF","DP3596","INFLUENZAB","Undetermined",0,"FH-23-21083",2023-07-06
"164","WF","DP3596","INFLUENZAB","Undetermined",0,"FH-23-21083",2023-07-06
"165","B1","NKHTVA","INFLUENZAB","Undetermined",0,"HS-23-21084",2023-07-06
"166","B1","NKHTVA","INFLUENZAB","Undetermined",0,"HS-23-21084",2023-07-06
"167","B2","VHREHM","INFLUENZAB","Undetermined",0,"RB-23-21085",2023-07-06
"168","B2","VHREHM","INFLUENZAB","Undetermined",0,"RB-23-21085",2023-07-06
"169","BC","BDJGHG","INFLUENZAB","Undetermined",0,"AS-23-0706",2023-07-06
"170","BC","BDJGHG","INFLUENZAB","Undetermined",0,"AS-23-0706",2023-07-06
"171","BW","ZW4G8Y","INFLUENZAB","Undetermined",0,"TC-23-0706",2023-07-06
"172","BW","ZW4G8Y","INFLUENZAB","Undetermined",0,"TC-23-0706",2023-07-06
"173","HW","MFUHYA","INFLUENZAB","Undetermined",0,"MC-23-0706",2023-07-06
"174","HW","MFUHYA","INFLUENZAB","Undetermined",0,"MC-23-0706",2023-07-06
"175","FR","PJSUTZ","INFLUENZAB","Undetermined",0,"IA-23-0706",2023-07-06
"176","FR","PJSUTZ","INFLUENZAB","Undetermined",0,"IA-23-0706",2023-07-06
"177","LB","FM2FEQ","SARSCOV2N1","33.934",9845.177,"JT-23-21082",2023-07-06
"178","LB","FM2FEQ","SARSCOV2N1","33.611",12518.322,"JT-23-21082",2023-07-06
"179","WF","DP3596","SARSCOV2N1","34.055",8997.602,"FH-23-21083",2023-07-06
"180","WF","DP3596","SARSCOV2N1","32.765",23466.556,"FH-23-21083",2023-07-06
"181","B1","NKHTVA","SARSCOV2N1","31.764",49368.434,"HS-23-21084",2023-07-06
"182","B1","NKHTVA","SARSCOV2N1","32.215",35312.887,"HS-23-21084",2023-07-06
"183","B2","VHREHM","SARSCOV2N1","37.326",792.733,"RB-23-21085",2023-07-06
"184","B2","VHREHM","SARSCOV2N1","Undetermined",0,"RB-23-21085",2023-07-06
"185","BC","BDJGHG","SARSCOV2N1","31.899",44634.961,"AS-23-0706",2023-07-06
"186","BC","BDJGHG","SARSCOV2N1","31.951",42953.419,"AS-23-0706",2023-07-06
"187","BW","ZW4G8Y","SARSCOV2N1","33.666",12019.903,"TC-23-0706",2023-07-06
"188","BW","ZW4G8Y","SARSCOV2N1","33.985",9482.726,"TC-23-0706",2023-07-06
"189","HW","MFUHYA","SARSCOV2N1","37.023",993.037,"MC-23-0706",2023-07-06
"190","HW","MFUHYA","SARSCOV2N1","39.553",151.603,"MC-23-0706",2023-07-06
"191","FR","PJSUTZ","SARSCOV2N1","35.188",3880.33,"IA-23-0706",2023-07-06
"192","FR","PJSUTZ","SARSCOV2N1","34.558",6195.299,"IA-23-0706",2023-07-06
"193","JT","PFGRWE","CHIKUNGUNYA","Undetermined",0,"PT-23-0706",2023-07-06
"194","JT","PFGRWE","CHIKUNGUNYA","Undetermined",0,"PT-23-0706",2023-07-06
"195","FH","Q4MXHS","CHIKUNGUNYA","Undetermined",0,"HO-23-0706",2023-07-06
"196","FH","Q4MXHS","CHIKUNGUNYA","Undetermined",0,"HO-23-0706",2023-07-06
"197","HS","M2R98S","CHIKUNGUNYA","Undetermined",0,"LB_TX1 007062023",2023-07-06
"198","HS","M2R98S","CHIKUNGUNYA","Undetermined",0,"LB_TX1 007062023",2023-07-06
"199","RB","A9Y94T","CHIKUNGUNYA","Undetermined",0,"BSR3823",2023-07-06
"200","RB","A9Y94T","CHIKUNGUNYA","Undetermined",0,"BSR3823",2023-07-06
"201","LB","G9BBYC","CHIKUNGUNYA","Undetermined",0,"SABIB3823",2023-07-06
"202","LB","G9BBYC","CHIKUNGUNYA","Undetermined",0,"SABIB3823",2023-07-06
"203","WF","QKDWNF","CHIKUNGUNYA","Undetermined",0,"BTC-2023-07-05",2023-07-05
"204","WF","QKDWNF","CHIKUNGUNYA","Undetermined",0,"BTC-2023-07-05",2023-07-05
"205","B1","L2N2CZ","CHIKUNGUNYA","Undetermined",0,"BTW-2023-07-05",2023-07-05
"206","B1","L2N2CZ","CHIKUNGUNYA","Undetermined",0,"BTW-2023-07-05",2023-07-05
"207","B2","ZR846F","CHIKUNGUNYA","Undetermined",0,"HW-2023-07-05",2023-07-05
"208","B2","ZR846F","CHIKUNGUNYA","Undetermined",0,"HW-2023-07-05",2023-07-05
"209","BC","WLFVVY","CHIKUNGUNYA","Undetermined",0,"Fon-2023-07-05",2023-07-05
"210","BC","WLFVVY","CHIKUNGUNYA","Undetermined",0,"Fon-2023-07-05",2023-07-05
"211","JT","PFGRWE","DENGUE","Undetermined",0,"PT-23-0706",2023-07-06
"212","JT","PFGRWE","DENGUE","Undetermined",0,"PT-23-0706",2023-07-06
"213","FH","Q4MXHS","DENGUE","Undetermined",0,"HO-23-0706",2023-07-06
"214","FH","Q4MXHS","DENGUE","Undetermined",0,"HO-23-0706",2023-07-06
"215","HS","M2R98S","DENGUE","Undetermined",0,"LB_TX1 007062023",2023-07-06
"216","HS","M2R98S","DENGUE","Undetermined",0,"LB_TX1 007062023",2023-07-06
"217","RB","A9Y94T","DENGUE","Undetermined",0,"BSR3823",2023-07-06
"218","RB","A9Y94T","DENGUE","Undetermined",0,"BSR3823",2023-07-06
"219","LB","G9BBYC","DENGUE","Undetermined",0,"SABIB3823",2023-07-06
"220","LB","G9BBYC","DENGUE","Undetermined",0,"SABIB3823",2023-07-06
"221","WF","QKDWNF","DENGUE","Undetermined",0,"BTC-2023-07-05",2023-07-05
"222","WF","QKDWNF","DENGUE","Undetermined",0,"BTC-2023-07-05",2023-07-05
"223","B1","L2N2CZ","DENGUE","Undetermined",0,"BTW-2023-07-05",2023-07-05
"224","B1","L2N2CZ","DENGUE","Undetermined",0,"BTW-2023-07-05",2023-07-05
"225","B2","ZR846F","DENGUE","Undetermined",0,"HW-2023-07-05",2023-07-05
"226","B2","ZR846F","DENGUE","Undetermined",0,"HW-2023-07-05",2023-07-05
"227","BC","WLFVVY","DENGUE","Undetermined",0,"Fon-2023-07-05",2023-07-05
"228","BC","WLFVVY","DENGUE","Undetermined",0,"Fon-2023-07-05",2023-07-05
"229","JT","PFGRWE","ENTERO","Undetermined",0,"PT-23-0706",2023-07-06
"230","JT","PFGRWE","ENTERO","Undetermined",0,"PT-23-0706",2023-07-06
"231","FH","Q4MXHS","ENTERO","Undetermined",0,"HO-23-0706",2023-07-06
"232","FH","Q4MXHS","ENTERO","Undetermined",0,"HO-23-0706",2023-07-06
"233","HS","M2R98S","ENTERO","Undetermined",0,"LB_TX1 007062023",2023-07-06
"234","HS","M2R98S","ENTERO","Undetermined",0,"LB_TX1 007062023",2023-07-06
"235","RB","A9Y94T","ENTERO","Undetermined",0,"BSR3823",2023-07-06
"236","RB","A9Y94T","ENTERO","Undetermined",0,"BSR3823",2023-07-06
"237","LB","G9BBYC","ENTERO","Undetermined",0,"SABIB3823",2023-07-06
"238","LB","G9BBYC","ENTERO","Undetermined",0,"SABIB3823",2023-07-06
"239","WF","QKDWNF","ENTERO","Undetermined",0,"BTC-2023-07-05",2023-07-05
"240","WF","QKDWNF","ENTERO","Undetermined",0,"BTC-2023-07-05",2023-07-05
"241","B1","L2N2CZ","ENTERO","Undetermined",0,"BTW-2023-07-05",2023-07-05
"242","B1","L2N2CZ","ENTERO","Undetermined",0,"BTW-2023-07-05",2023-07-05
"243","B2","ZR846F","ENTERO","Undetermined",0,"HW-2023-07-05",2023-07-05
"244","B2","ZR846F","ENTERO","Undetermined",0,"HW-2023-07-05",2023-07-05
"245","BC","WLFVVY","ENTERO","Undetermined",0,"Fon-2023-07-05",2023-07-05
"246","BC","WLFVVY","ENTERO","Undetermined",0,"Fon-2023-07-05",2023-07-05
"247","JT","PFGRWE","NOROVIRUS","30.085",2402036.184,"PT-23-0706",2023-07-06
"248","JT","PFGRWE","NOROVIRUS","30.49",1815967.508,"PT-23-0706",2023-07-06
"249","FH","Q4MXHS","NOROVIRUS","29.799",2928300.093,"HO-23-0706",2023-07-06
"250","FH","Q4MXHS","NOROVIRUS","29.71",3113308.719,"HO-23-0706",2023-07-06
"251","HS","M2R98S","NOROVIRUS","30.266",2119313.286,"LB_TX1 007062023",2023-07-06
"252","HS","M2R98S","NOROVIRUS","30.013",2524126.27,"LB_TX1 007062023",2023-07-06
"253","RB","A9Y94T","NOROVIRUS","30.368",1974851.755,"BSR3823",2023-07-06
"254","RB","A9Y94T","NOROVIRUS","29.77",2986579.913,"BSR3823",2023-07-06
"255","LB","G9BBYC","NOROVIRUS","Undetermined",0,"SABIB3823",2023-07-06
"256","LB","G9BBYC","NOROVIRUS","38.027",9902.497,"SABIB3823",2023-07-06
"257","WF","QKDWNF","NOROVIRUS","Undetermined",0,"BTC-2023-07-05",2023-07-05
"258","WF","QKDWNF","NOROVIRUS","38.588",6717.167,"BTC-2023-07-05",2023-07-05
"259","B1","L2N2CZ","NOROVIRUS","30.927",1341549.1,"BTW-2023-07-05",2023-07-05
"260","B1","L2N2CZ","NOROVIRUS","31.5",902806.257,"BTW-2023-07-05",2023-07-05
"261","B2","ZR846F","NOROVIRUS","Undetermined",0,"HW-2023-07-05",2023-07-05
"262","B2","ZR846F","NOROVIRUS","30.821",1443671.67,"HW-2023-07-05",2023-07-05
"263","BC","WLFVVY","NOROVIRUS","31.153",1147859.821,"Fon-2023-07-05",2023-07-05
"264","BC","WLFVVY","NOROVIRUS","30.968",1304591.186,"Fon-2023-07-05",2023-07-05
"265","JT","PFGRWE","RSVA","Undetermined",0,"PT-23-0706",2023-07-06
"266","JT","PFGRWE","RSVA","Undetermined",0,"PT-23-0706",2023-07-06
"267","FH","Q4MXHS","RSVA","Undetermined",0,"HO-23-0706",2023-07-06
"268","FH","Q4MXHS","RSVA","Undetermined",0,"HO-23-0706",2023-07-06
"269","HS","M2R98S","RSVA","Undetermined",0,"LB_TX1 007062023",2023-07-06
"270","HS","M2R98S","RSVA","Undetermined",0,"LB_TX1 007062023",2023-07-06
"271","RB","A9Y94T","RSVA","Undetermined",0,"BSR3823",2023-07-06
"272","RB","A9Y94T","RSVA","Undetermined",0,"BSR3823",2023-07-06
"273","LB","G9BBYC","RSVA","Undetermined",0,"SABIB3823",2023-07-06
"274","LB","G9BBYC","RSVA","Undetermined",0,"SABIB3823",2023-07-06
"275","WF","QKDWNF","RSVA","Undetermined",0,"BTC-2023-07-05",2023-07-05
"276","WF","QKDWNF","RSVA","Undetermined",0,"BTC-2023-07-05",2023-07-05
"277","B1","L2N2CZ","RSVA","Undetermined",0,"BTW-2023-07-05",2023-07-05
"278","B1","L2N2CZ","RSVA","Undetermined",0,"BTW-2023-07-05",2023-07-05
"279","B2","ZR846F","RSVA","Undetermined",0,"HW-2023-07-05",2023-07-05
"280","B2","ZR846F","RSVA","Undetermined",0,"HW-2023-07-05",2023-07-05
"281","BC","WLFVVY","RSVA","Undetermined",0,"Fon-2023-07-05",2023-07-05
"282","BC","WLFVVY","RSVA","Undetermined",0,"Fon-2023-07-05",2023-07-05
"283","JT","PFGRWE","RSVB","Undetermined",0,"PT-23-0706",2023-07-06
"284","JT","PFGRWE","RSVB","Undetermined",0,"PT-23-0706",2023-07-06
"285","FH","Q4MXHS","RSVB","Undetermined",0,"HO-23-0706",2023-07-06
"286","FH","Q4MXHS","RSVB","Undetermined",0,"HO-23-0706",2023-07-06
"287","HS","M2R98S","RSVB","Undetermined",0,"LB_TX1 007062023",2023-07-06
"288","HS","M2R98S","RSVB","Undetermined",0,"LB_TX1 007062023",2023-07-06
"289","RB","A9Y94T","RSVB","Undetermined",0,"BSR3823",2023-07-06
"290","RB","A9Y94T","RSVB","Undetermined",0,"BSR3823",2023-07-06
"291","LB","G9BBYC","RSVB","Undetermined",0,"SABIB3823",2023-07-06
"292","LB","G9BBYC","RSVB","Undetermined",0,"SABIB3823",2023-07-06
"293","WF","QKDWNF","RSVB","Undetermined",0,"BTC-2023-07-05",2023-07-05
"294","WF","QKDWNF","RSVB","Undetermined",0,"BTC-2023-07-05",2023-07-05
"295","B1","L2N2CZ","RSVB","Undetermined",0,"BTW-2023-07-05",2023-07-05
"296","B1","L2N2CZ","RSVB","Undetermined",0,"BTW-2023-07-05",2023-07-05
"297","B2","ZR846F","RSVB","Undetermined",0,"HW-2023-07-05",2023-07-05
"298","B2","ZR846F","RSVB","Undetermined",0,"HW-2023-07-05",2023-07-05
"299","BC","WLFVVY","RSVB","Undetermined",0,"Fon-2023-07-05",2023-07-05
"300","BC","WLFVVY","RSVB","Undetermined",0,"Fon-2023-07-05",2023-07-05
"301","JT","PFGRWE","WESTNILE","Undetermined",0,"PT-23-0706",2023-07-06
"302","JT","PFGRWE","WESTNILE","Undetermined",0,"PT-23-0706",2023-07-06
"303","FH","Q4MXHS","WESTNILE","Undetermined",0,"HO-23-0706",2023-07-06
"304","FH","Q4MXHS","WESTNILE","Undetermined",0,"HO-23-0706",2023-07-06
"305","HS","M2R98S","WESTNILE","Undetermined",0,"LB_TX1 007062023",2023-07-06
"306","HS","M2R98S","WESTNILE","Undetermined",0,"LB_TX1 007062023",2023-07-06
"307","RB","A9Y94T","WESTNILE","Undetermined",0,"BSR3823",2023-07-06
