"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"32","HW","M282DD","CHIKUNGUNYA","Undetermined",0,"HW-2023-06-21",2023-06-21
"33","FR","TDRQV5","CHIKUNGUNYA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"34","FR","TDRQV5","CHIKUNGUNYA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"35","JT","JA2BUN","DENGUE","Undetermined",0,"JT-23-19215",2023-06-22
"36","JT","JA2BUN","DENGUE","Undetermined",0,"JT-23-19215",2023-06-22
"37","FH","QK82HM","DENGUE","Undetermined",0,"FH-23-19216",2023-06-22
"38","FH","QK82HM","DENGUE","Undetermined",0,"FH-23-19216",2023-06-22
"39","HS","NQN4F4","DENGUE","Undetermined",0,"HS-23-19217",2023-06-22
"40","HS","NQN4F4","DENGUE","Undetermined",0,"HS-23-19217",2023-06-22
"41","RB","KJF82V","DENGUE","Undetermined",0,"RB-23-19218",2023-06-22
"42","RB","KJF82V","DENGUE","Undetermined",0,"RB-23-19218",2023-06-22
"43","AS","KS38ME","DENGUE","Undetermined",0,"AS-23-0621",2023-06-21
"44","AS","KS38ME","DENGUE","Undetermined",0,"AS-23-0621",2023-06-21
"45","TC","TTRD9N","DENGUE","Undetermined",0,"TC-23-0621",2023-06-21
"46","TC","TTRD9N","DENGUE","Undetermined",0,"TC-23-0621",2023-06-21
"47","MC","NXNACS","DENGUE","Undetermined",0,"MC-23-0621",2023-06-21
"48","MC","NXNACS","DENGUE","Undetermined",0,"MC-23-0621",2023-06-21
"49","IA","F6HLS7","DENGUE","Undetermined",0,"IA-23-0621",2023-06-21
"50","IA","F6HLS7","DENGUE","Undetermined",0,"IA-23-0621",2023-06-21
"51","PT","BHP2HM","DENGUE","Undetermined",0,"PT-23-0621",2023-06-21
"52","PT","BHP2HM","DENGUE","Undetermined",0,"PT-23-0621",2023-06-21
"53","HO","M85Y4M","DENGUE","Undetermined",0,"HO-23-0621",2023-06-21
"54","HO","M85Y4M","DENGUE","Undetermined",0,"HO-23-0621",2023-06-21
"55","LB","L42MUG","DENGUE","Undetermined",0,"LB_TX1 006202023",2023-06-20
"56","LB","L42MUG","DENGUE","Undetermined",0,"LB_TX1 006202023",2023-06-20
"57","WF","RADRC6","DENGUE","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"58","WF","RADRC6","DENGUE","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"59","B1","YYGWCZ","DENGUE","Undetermined",0,"BSR62123",2023-06-22
"60","B1","YYGWCZ","DENGUE","Undetermined",0,"BSR62123",2023-06-22
"61","BC","FUXMR3","DENGUE","Undetermined",0,"BTC-2023-06-21",2023-06-21
"62","BC","FUXMR3","DENGUE","Undetermined",0,"BTC-2023-06-21",2023-06-21
"63","BW","EMFG7J","DENGUE","Undetermined",0,"BTW-2023-06-21",2023-06-21
"64","BW","EMFG7J","DENGUE","Undetermined",0,"BTW-2023-06-21",2023-06-21
"65","HW","M282DD","DENGUE","Undetermined",0,"HW-2023-06-21",2023-06-21
"66","HW","M282DD","DENGUE","Undetermined",0,"HW-2023-06-21",2023-06-21
"67","FR","TDRQV5","DENGUE","Undetermined",0,"Fon-2023-06-21",2023-06-21
"68","FR","TDRQV5","DENGUE","Undetermined",0,"Fon-2023-06-21",2023-06-21
"69","JT","JA2BUN","ENTERO","Undetermined",0,"JT-23-19215",2023-06-22
"70","JT","JA2BUN","ENTERO","Undetermined",0,"JT-23-19215",2023-06-22
"71","FH","QK82HM","ENTERO","Undetermined",0,"FH-23-19216",2023-06-22
"72","FH","QK82HM","ENTERO","Undetermined",0,"FH-23-19216",2023-06-22
"73","HS","NQN4F4","ENTERO","Undetermined",0,"HS-23-19217",2023-06-22
"74","HS","NQN4F4","ENTERO","Undetermined",0,"HS-23-19217",2023-06-22
"75","RB","KJF82V","ENTERO","Undetermined",0,"RB-23-19218",2023-06-22
"76","RB","KJF82V","ENTERO","Undetermined",0,"RB-23-19218",2023-06-22
"77","AS","KS38ME","ENTERO","Undetermined",0,"AS-23-0621",2023-06-21
"78","AS","KS38ME","ENTERO","Undetermined",0,"AS-23-0621",2023-06-21
"79","TC","TTRD9N","ENTERO","Undetermined",0,"TC-23-0621",2023-06-21
"80","TC","TTRD9N","ENTERO","Undetermined",0,"TC-23-0621",2023-06-21
"81","MC","NXNACS","ENTERO","Undetermined",0,"MC-23-0621",2023-06-21
"82","MC","NXNACS","ENTERO","Undetermined",0,"MC-23-0621",2023-06-21
"83","IA","F6HLS7","ENTERO","Undetermined",0,"IA-23-0621",2023-06-21
"84","IA","F6HLS7","ENTERO","Undetermined",0,"IA-23-0621",2023-06-21
"85","PT","BHP2HM","ENTERO","Undetermined",0,"PT-23-0621",2023-06-21
"86","PT","BHP2HM","ENTERO","Undetermined",0,"PT-23-0621",2023-06-21
"87","HO","M85Y4M","ENTERO","Undetermined",0,"HO-23-0621",2023-06-21
"88","HO","M85Y4M","ENTERO","Undetermined",0,"HO-23-0621",2023-06-21
"89","LB","L42MUG","ENTERO","Undetermined",0,"LB_TX1 006202023",2023-06-20
"90","LB","L42MUG","ENTERO","Undetermined",0,"LB_TX1 006202023",2023-06-20
"91","WF","RADRC6","ENTERO","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"92","WF","RADRC6","ENTERO","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"93","B1","YYGWCZ","ENTERO","Undetermined",0,"BSR62123",2023-06-22
"94","B1","YYGWCZ","ENTERO","Undetermined",0,"BSR62123",2023-06-22
"95","BC","FUXMR3","ENTERO","Undetermined",0,"BTC-2023-06-21",2023-06-21
"96","BC","FUXMR3","ENTERO","Undetermined",0,"BTC-2023-06-21",2023-06-21
"97","BW","EMFG7J","ENTERO","Undetermined",0,"BTW-2023-06-21",2023-06-21
"98","BW","EMFG7J","ENTERO","Undetermined",0,"BTW-2023-06-21",2023-06-21
"99","HW","M282DD","ENTERO","Undetermined",0,"HW-2023-06-21",2023-06-21
"100","HW","M282DD","ENTERO","Undetermined",0,"HW-2023-06-21",2023-06-21
"101","FR","TDRQV5","ENTERO","Undetermined",0,"Fon-2023-06-21",2023-06-21
"102","FR","TDRQV5","ENTERO","Undetermined",0,"Fon-2023-06-21",2023-06-21
"103","JT","JA2BUN","NOROVIRUS","33.492",227748.97,"JT-23-19215",2023-06-22
"104","JT","JA2BUN","NOROVIRUS","32.969",326951.587,"JT-23-19215",2023-06-22
"105","FH","QK82HM","NOROVIRUS","31.185",1122662.496,"FH-23-19216",2023-06-22
"106","FH","QK82HM","NOROVIRUS","30.224",2182065.754,"FH-23-19216",2023-06-22
"107","HS","NQN4F4","NOROVIRUS","Undetermined",0,"HS-23-19217",2023-06-22
"108","HS","NQN4F4","NOROVIRUS","34.498",113570.158,"HS-23-19217",2023-06-22
"109","RB","KJF82V","NOROVIRUS","30.705",1564347.74,"RB-23-19218",2023-06-22
"110","RB","KJF82V","NOROVIRUS","31.137",1160228.446,"RB-23-19218",2023-06-22
"111","AS","KS38ME","NOROVIRUS","Undetermined",0,"AS-23-0621",2023-06-21
"112","AS","KS38ME","NOROVIRUS","35.402",60788.691,"AS-23-0621",2023-06-21
"113","TC","TTRD9N","NOROVIRUS","36.989",20286.923,"TC-23-0621",2023-06-21
"114","TC","TTRD9N","NOROVIRUS","33.827",180732.394,"TC-23-0621",2023-06-21
"115","MC","NXNACS","NOROVIRUS","Undetermined",0,"MC-23-0621",2023-06-21
"116","MC","NXNACS","NOROVIRUS","Undetermined",0,"MC-23-0621",2023-06-21
"117","IA","F6HLS7","NOROVIRUS","32.372",494177.364,"IA-23-0621",2023-06-21
"118","IA","F6HLS7","NOROVIRUS","41.127",1160.549,"IA-23-0621",2023-06-21
"119","PT","BHP2HM","NOROVIRUS","30.538",1756684.055,"PT-23-0621",2023-06-21
"120","PT","BHP2HM","NOROVIRUS","30.618",1661803.025,"PT-23-0621",2023-06-21
"121","HO","M85Y4M","NOROVIRUS","36.772",23577.702,"HO-23-0621",2023-06-21
"122","HO","M85Y4M","NOROVIRUS","41.886",686.745,"HO-23-0621",2023-06-21
"123","LB","L42MUG","NOROVIRUS","Undetermined",0,"LB_TX1 006202023",2023-06-20
"124","LB","L42MUG","NOROVIRUS","Undetermined",0,"LB_TX1 006202023",2023-06-20
"125","WF","RADRC6","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"126","WF","RADRC6","NOROVIRUS","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"127","B1","YYGWCZ","NOROVIRUS","31.085",1203370.512,"BSR62123",2023-06-22
"128","B1","YYGWCZ","NOROVIRUS","31.105",1186761.173,"BSR62123",2023-06-22
"129","BC","FUXMR3","NOROVIRUS","36.226",34385.5,"BTC-2023-06-21",2023-06-21
"130","BC","FUXMR3","NOROVIRUS","Undetermined",0,"BTC-2023-06-21",2023-06-21
"131","BW","EMFG7J","NOROVIRUS","31.826",720903.016,"BTW-2023-06-21",2023-06-21
"132","BW","EMFG7J","NOROVIRUS","31.742",763962.494,"BTW-2023-06-21",2023-06-21
"133","HW","M282DD","NOROVIRUS","Undetermined",0,"HW-2023-06-21",2023-06-21
"134","HW","M282DD","NOROVIRUS","Undetermined",0,"HW-2023-06-21",2023-06-21
"135","FR","TDRQV5","NOROVIRUS","Undetermined",0,"Fon-2023-06-21",2023-06-21
"136","FR","TDRQV5","NOROVIRUS","35.058",77118.065,"Fon-2023-06-21",2023-06-21
"137","JT","JA2BUN","RSVA","Undetermined",0,"JT-23-19215",2023-06-22
"138","JT","JA2BUN","RSVA","Undetermined",0,"JT-23-19215",2023-06-22
"139","FH","QK82HM","RSVA","Undetermined",0,"FH-23-19216",2023-06-22
"140","FH","QK82HM","RSVA","Undetermined",0,"FH-23-19216",2023-06-22
"141","HS","NQN4F4","RSVA","Undetermined",0,"HS-23-19217",2023-06-22
"142","HS","NQN4F4","RSVA","Undetermined",0,"HS-23-19217",2023-06-22
"143","RB","KJF82V","RSVA","Undetermined",0,"RB-23-19218",2023-06-22
"144","RB","KJF82V","RSVA","Undetermined",0,"RB-23-19218",2023-06-22
"145","AS","KS38ME","RSVA","Undetermined",0,"AS-23-0621",2023-06-21
"146","AS","KS38ME","RSVA","Undetermined",0,"AS-23-0621",2023-06-21
"147","TC","TTRD9N","RSVA","Undetermined",0,"TC-23-0621",2023-06-21
"148","TC","TTRD9N","RSVA","Undetermined",0,"TC-23-0621",2023-06-21
"149","MC","NXNACS","RSVA","Undetermined",0,"MC-23-0621",2023-06-21
"150","MC","NXNACS","RSVA","Undetermined",0,"MC-23-0621",2023-06-21
"151","IA","F6HLS7","RSVA","Undetermined",0,"IA-23-0621",2023-06-21
"152","IA","F6HLS7","RSVA","Undetermined",0,"IA-23-0621",2023-06-21
"153","PT","BHP2HM","RSVA","Undetermined",0,"PT-23-0621",2023-06-21
"154","PT","BHP2HM","RSVA","Undetermined",0,"PT-23-0621",2023-06-21
"155","HO","M85Y4M","RSVA","Undetermined",0,"HO-23-0621",2023-06-21
"156","HO","M85Y4M","RSVA","Undetermined",0,"HO-23-0621",2023-06-21
"157","LB","L42MUG","RSVA","Undetermined",0,"LB_TX1 006202023",2023-06-20
"158","LB","L42MUG","RSVA","Undetermined",0,"LB_TX1 006202023",2023-06-20
"159","WF","RADRC6","RSVA","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"160","WF","RADRC6","RSVA","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"161","B1","YYGWCZ","RSVA","Undetermined",0,"BSR62123",2023-06-22
"162","B1","YYGWCZ","RSVA","Undetermined",0,"BSR62123",2023-06-22
"163","BC","FUXMR3","RSVA","Undetermined",0,"BTC-2023-06-21",2023-06-21
"164","BC","FUXMR3","RSVA","Undetermined",0,"BTC-2023-06-21",2023-06-21
"165","BW","EMFG7J","RSVA","Undetermined",0,"BTW-2023-06-21",2023-06-21
"166","BW","EMFG7J","RSVA","Undetermined",0,"BTW-2023-06-21",2023-06-21
"167","HW","M282DD","RSVA","Undetermined",0,"HW-2023-06-21",2023-06-21
"168","HW","M282DD","RSVA","Undetermined",0,"HW-2023-06-21",2023-06-21
"169","FR","TDRQV5","RSVA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"170","FR","TDRQV5","RSVA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"171","JT","JA2BUN","RSVB","Undetermined",0,"JT-23-19215",2023-06-22
"172","JT","JA2BUN","RSVB","Undetermined",0,"JT-23-19215",2023-06-22
"173","FH","QK82HM","RSVB","Undetermined",0,"FH-23-19216",2023-06-22
"174","FH","QK82HM","RSVB","Undetermined",0,"FH-23-19216",2023-06-22
"175","HS","NQN4F4","RSVB","Undetermined",0,"HS-23-19217",2023-06-22
"176","HS","NQN4F4","RSVB","Undetermined",0,"HS-23-19217",2023-06-22
"177","RB","KJF82V","RSVB","Undetermined",0,"RB-23-19218",2023-06-22
"178","RB","KJF82V","RSVB","Undetermined",0,"RB-23-19218",2023-06-22
"179","AS","KS38ME","RSVB","Undetermined",0,"AS-23-0621",2023-06-21
"180","AS","KS38ME","RSVB","Undetermined",0,"AS-23-0621",2023-06-21
"181","TC","TTRD9N","RSVB","Undetermined",0,"TC-23-0621",2023-06-21
"182","TC","TTRD9N","RSVB","Undetermined",0,"TC-23-0621",2023-06-21
"183","MC","NXNACS","RSVB","Undetermined",0,"MC-23-0621",2023-06-21
"184","MC","NXNACS","RSVB","Undetermined",0,"MC-23-0621",2023-06-21
"185","IA","F6HLS7","RSVB","Undetermined",0,"IA-23-0621",2023-06-21
"186","IA","F6HLS7","RSVB","Undetermined",0,"IA-23-0621",2023-06-21
"187","PT","BHP2HM","RSVB","Undetermined",0,"PT-23-0621",2023-06-21
"188","PT","BHP2HM","RSVB","Undetermined",0,"PT-23-0621",2023-06-21
"189","HO","M85Y4M","RSVB","Undetermined",0,"HO-23-0621",2023-06-21
"190","HO","M85Y4M","RSVB","Undetermined",0,"HO-23-0621",2023-06-21
"191","LB","L42MUG","RSVB","Undetermined",0,"LB_TX1 006202023",2023-06-20
"192","LB","L42MUG","RSVB","Undetermined",0,"LB_TX1 006202023",2023-06-20
"193","WF","RADRC6","RSVB","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"194","WF","RADRC6","RSVB","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"195","B1","YYGWCZ","RSVB","Undetermined",0,"BSR62123",2023-06-22
"196","B1","YYGWCZ","RSVB","Undetermined",0,"BSR62123",2023-06-22
"197","BC","FUXMR3","RSVB","Undetermined",0,"BTC-2023-06-21",2023-06-21
"198","BC","FUXMR3","RSVB","Undetermined",0,"BTC-2023-06-21",2023-06-21
"199","BW","EMFG7J","RSVB","Undetermined",0,"BTW-2023-06-21",2023-06-21
"200","BW","EMFG7J","RSVB","Undetermined",0,"BTW-2023-06-21",2023-06-21
"201","HW","M282DD","RSVB","Undetermined",0,"HW-2023-06-21",2023-06-21
"202","HW","M282DD","RSVB","Undetermined",0,"HW-2023-06-21",2023-06-21
"203","FR","TDRQV5","RSVB","Undetermined",0,"Fon-2023-06-21",2023-06-21
"204","FR","TDRQV5","RSVB","Undetermined",0,"Fon-2023-06-21",2023-06-21
"205","JT","JA2BUN","WESTNILE","Undetermined",0,"JT-23-19215",2023-06-22
"206","JT","JA2BUN","WESTNILE","Undetermined",0,"JT-23-19215",2023-06-22
"207","FH","QK82HM","WESTNILE","Undetermined",0,"FH-23-19216",2023-06-22
"208","FH","QK82HM","WESTNILE","Undetermined",0,"FH-23-19216",2023-06-22
"209","HS","NQN4F4","WESTNILE","Undetermined",0,"HS-23-19217",2023-06-22
"210","HS","NQN4F4","WESTNILE","Undetermined",0,"HS-23-19217",2023-06-22
"211","RB","KJF82V","WESTNILE","Undetermined",0,"RB-23-19218",2023-06-22
"212","RB","KJF82V","WESTNILE","Undetermined",0,"RB-23-19218",2023-06-22
"213","AS","KS38ME","WESTNILE","Undetermined",0,"AS-23-0621",2023-06-21
"214","AS","KS38ME","WESTNILE","Undetermined",0,"AS-23-0621",2023-06-21
"215","TC","TTRD9N","WESTNILE","Undetermined",0,"TC-23-0621",2023-06-21
"216","TC","TTRD9N","WESTNILE","Undetermined",0,"TC-23-0621",2023-06-21
"217","MC","NXNACS","WESTNILE","Undetermined",0,"MC-23-0621",2023-06-21
"218","MC","NXNACS","WESTNILE","Undetermined",0,"MC-23-0621",2023-06-21
"219","IA","F6HLS7","WESTNILE","Undetermined",0,"IA-23-0621",2023-06-21
"220","IA","F6HLS7","WESTNILE","Undetermined",0,"IA-23-0621",2023-06-21
"221","PT","BHP2HM","WESTNILE","Undetermined",0,"PT-23-0621",2023-06-21
"222","PT","BHP2HM","WESTNILE","Undetermined",0,"PT-23-0621",2023-06-21
"223","HO","M85Y4M","WESTNILE","Undetermined",0,"HO-23-0621",2023-06-21
"224","HO","M85Y4M","WESTNILE","Undetermined",0,"HO-23-0621",2023-06-21
"225","LB","L42MUG","WESTNILE","Undetermined",0,"LB_TX1 006202023",2023-06-20
"226","LB","L42MUG","WESTNILE","Undetermined",0,"LB_TX1 006202023",2023-06-20
"227","WF","RADRC6","WESTNILE","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"228","WF","RADRC6","WESTNILE","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"229","B1","YYGWCZ","WESTNILE","Undetermined",0,"BSR62123",2023-06-22
"230","B1","YYGWCZ","WESTNILE","Undetermined",0,"BSR62123",2023-06-22
"231","BC","FUXMR3","WESTNILE","Undetermined",0,"BTC-2023-06-21",2023-06-21
"232","BC","FUXMR3","WESTNILE","Undetermined",0,"BTC-2023-06-21",2023-06-21
"233","BW","EMFG7J","WESTNILE","Undetermined",0,"BTW-2023-06-21",2023-06-21
"234","BW","EMFG7J","WESTNILE","Undetermined",0,"BTW-2023-06-21",2023-06-21
"235","HW","M282DD","WESTNILE","Undetermined",0,"HW-2023-06-21",2023-06-21
"236","HW","M282DD","WESTNILE","Undetermined",0,"HW-2023-06-21",2023-06-21
"237","FR","TDRQV5","WESTNILE","Undetermined",0,"Fon-2023-06-21",2023-06-21
"238","FR","TDRQV5","WESTNILE","Undetermined",0,"Fon-2023-06-21",2023-06-21
"239","JT","JA2BUN","ZIKA","Undetermined",0,"JT-23-19215",2023-06-22
"240","JT","JA2BUN","ZIKA","Undetermined",0,"JT-23-19215",2023-06-22
"241","FH","QK82HM","ZIKA","Undetermined",0,"FH-23-19216",2023-06-22
"242","FH","QK82HM","ZIKA","Undetermined",0,"FH-23-19216",2023-06-22
"243","HS","NQN4F4","ZIKA","Undetermined",0,"HS-23-19217",2023-06-22
"244","HS","NQN4F4","ZIKA","Undetermined",0,"HS-23-19217",2023-06-22
"245","RB","KJF82V","ZIKA","Undetermined",0,"RB-23-19218",2023-06-22
"246","RB","KJF82V","ZIKA","Undetermined",0,"RB-23-19218",2023-06-22
"247","AS","KS38ME","ZIKA","Undetermined",0,"AS-23-0621",2023-06-21
"248","AS","KS38ME","ZIKA","Undetermined",0,"AS-23-0621",2023-06-21
"249","TC","TTRD9N","ZIKA","Undetermined",0,"TC-23-0621",2023-06-21
"250","TC","TTRD9N","ZIKA","Undetermined",0,"TC-23-0621",2023-06-21
"251","MC","NXNACS","ZIKA","Undetermined",0,"MC-23-0621",2023-06-21
"252","MC","NXNACS","ZIKA","Undetermined",0,"MC-23-0621",2023-06-21
"253","IA","F6HLS7","ZIKA","Undetermined",0,"IA-23-0621",2023-06-21
"254","IA","F6HLS7","ZIKA","Undetermined",0,"IA-23-0621",2023-06-21
"255","PT","BHP2HM","ZIKA","Undetermined",0,"PT-23-0621",2023-06-21
"256","PT","BHP2HM","ZIKA","Undetermined",0,"PT-23-0621",2023-06-21
"257","HO","M85Y4M","ZIKA","Undetermined",0,"HO-23-0621",2023-06-21
"258","HO","M85Y4M","ZIKA","Undetermined",0,"HO-23-0621",2023-06-21
"259","LB","L42MUG","ZIKA","Undetermined",0,"LB_TX1 006202023",2023-06-20
"260","LB","L42MUG","ZIKA","Undetermined",0,"LB_TX1 006202023",2023-06-20
"261","WF","RADRC6","ZIKA","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"262","WF","RADRC6","ZIKA","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"263","B1","YYGWCZ","ZIKA","Undetermined",0,"BSR62123",2023-06-22
"264","B1","YYGWCZ","ZIKA","Undetermined",0,"BSR62123",2023-06-22
"265","BC","FUXMR3","ZIKA","Undetermined",0,"BTC-2023-06-21",2023-06-21
"266","BC","FUXMR3","ZIKA","Undetermined",0,"BTC-2023-06-21",2023-06-21
"267","BW","EMFG7J","ZIKA","Undetermined",0,"BTW-2023-06-21",2023-06-21
"268","BW","EMFG7J","ZIKA","Undetermined",0,"BTW-2023-06-21",2023-06-21
"269","HW","M282DD","ZIKA","Undetermined",0,"HW-2023-06-21",2023-06-21
"270","HW","M282DD","ZIKA","Undetermined",0,"HW-2023-06-21",2023-06-21
"271","FR","TDRQV5","ZIKA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"272","FR","TDRQV5","ZIKA","Undetermined",0,"Fon-2023-06-21",2023-06-21
"273","JT","JA2BUN","MONKEYPOX","Undetermined",0,"JT-23-19215",2023-06-22
"274","JT","JA2BUN","MONKEYPOX","Undetermined",0,"JT-23-19215",2023-06-22
"275","FH","QK82HM","MONKEYPOX","Undetermined",0,"FH-23-19216",2023-06-22
"276","FH","QK82HM","MONKEYPOX","Undetermined",0,"FH-23-19216",2023-06-22
"277","HS","NQN4F4","MONKEYPOX","Undetermined",0,"HS-23-19217",2023-06-22
"278","HS","NQN4F4","MONKEYPOX","Undetermined",0,"HS-23-19217",2023-06-22
"279","RB","KJF82V","MONKEYPOX","Undetermined",0,"RB-23-19218",2023-06-22
"280","RB","KJF82V","MONKEYPOX","Undetermined",0,"RB-23-19218",2023-06-22
"281","AS","KS38ME","MONKEYPOX","Undetermined",0,"AS-23-0621",2023-06-21
"282","AS","KS38ME","MONKEYPOX","Undetermined",0,"AS-23-0621",2023-06-21
"283","TC","TTRD9N","MONKEYPOX","Undetermined",0,"TC-23-0621",2023-06-21
"284","TC","TTRD9N","MONKEYPOX","Undetermined",0,"TC-23-0621",2023-06-21
"285","MC","NXNACS","MONKEYPOX","36.664",1296.498,"MC-23-0621",2023-06-21
"286","MC","NXNACS","MONKEYPOX","Undetermined",0,"MC-23-0621",2023-06-21
"287","IA","F6HLS7","MONKEYPOX","Undetermined",0,"IA-23-0621",2023-06-21
"288","IA","F6HLS7","MONKEYPOX","Undetermined",0,"IA-23-0621",2023-06-21
"289","PT","BHP2HM","MONKEYPOX","Undetermined",0,"PT-23-0621",2023-06-21
"290","PT","BHP2HM","MONKEYPOX","Undetermined",0,"PT-23-0621",2023-06-21
"291","HO","M85Y4M","MONKEYPOX","Undetermined",0,"HO-23-0621",2023-06-21
"292","HO","M85Y4M","MONKEYPOX","Undetermined",0,"HO-23-0621",2023-06-21
"293","LB","L42MUG","MONKEYPOX","Undetermined",0,"LB_TX1 006202023",2023-06-20
"294","LB","L42MUG","MONKEYPOX","36.972",1030.763,"LB_TX1 006202023",2023-06-20
"295","WF","RADRC6","MONKEYPOX","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"296","WF","RADRC6","MONKEYPOX","Undetermined",0,"Wichita Falls-2023-06-20",2023-06-20
"297","B1","YYGWCZ","MONKEYPOX","36.755",1211.761,"BSR62123",2023-06-22
"298","B1","YYGWCZ","MONKEYPOX","Undetermined",0,"BSR62123",2023-06-22
"299","BC","FUXMR3","MONKEYPOX","Undetermined",0,"BTC-2023-06-21",2023-06-21
"300","BC","FUXMR3","MONKEYPOX","Undetermined",0,"BTC-2023-06-21",2023-06-21
"301","BW","EMFG7J","MONKEYPOX","Undetermined",0,"BTW-2023-06-21",2023-06-21
"302","BW","EMFG7J","MONKEYPOX","Undetermined",0,"BTW-2023-06-21",2023-06-21
"303","HW","M282DD","MONKEYPOX","Undetermined",0,"HW-2023-06-21",2023-06-21
"304","HW","M282DD","MONKEYPOX","Undetermined",0,"HW-2023-06-21",2023-06-21
"305","FR","TDRQV5","MONKEYPOX","Undetermined",0,"Fon-2023-06-21",2023-06-21
"306","FR","TDRQV5","MONKEYPOX","37.006",1005.282,"Fon-2023-06-21",2023-06-21
"307","JT","JA2BUN","INFLUENZAA","Undetermined",0,"JT-23-19215",2023-06-22
"308","JT","JA2BUN","INFLUENZAA","Undetermined",0,"JT-23-19215",2023-06-22
